f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,y
0.056853,0.002124,0.000000,0.000000,0.323636,0.004956,0.302632,0.423077,0.302260,0.189189,0.045455,0.000000,0.028571,0.060488,0.590900,0.519291,0.387755,0.260870,0.363636,1.000000,0
0.091865,0.000386,0.000000,0.000000,0.500000,0.001363,0.105263,0.134615,0.048023,0.081081,0.147727,0.000000,0.114286,0.086517,0.437500,0.224192,0.336735,0.043478,0.818182,0.500000,1
0.054504,0.013516,0.000000,0.000000,0.086857,0.001239,0.105263,0.038462,0.008475,0.000000,0.045455,0.000000,0.028571,0.043165,0.555600,0.444734,0.628571,0.869565,0.181818,1.000000,1
0.012469,0.001352,0.000000,0.000000,0.302857,0.001859,0.026316,0.000000,0.000000,0.378378,0.022727,0.000000,0.057143,0.006286,0.937500,0.338895,0.683673,0.869565,0.272727,1.000000,0
0.008049,0.009654,0.000000,1.000000,0.020000,0.003841,0.000000,0.000000,0.000000,0.027027,0.022727,0.000000,0.057143,0.004261,1.000000,0.203337,0.689796,0.826087,0.727273,1.000000,1
0.054445,0.001545,0.000000,0.000000,0.000000,0.003469,0.000000,0.000000,0.005650,0.000000,0.045455,0.181818,0.057143,0.082699,1.000000,0.000000,0.628571,0.173913,0.818182,0.500000,1
0.084249,0.076754,0.000000,0.000000,0.022138,0.002230,0.000000,0.000000,0.000000,0.000000,0.079545,0.000000,0.057143,0.131871,1.000000,0.284672,0.710204,0.782609,0.727273,1.000000,0
0.027794,0.001545,0.000000,0.000000,0.250000,0.004460,0.039474,0.000000,0.000000,0.216216,0.056818,0.090909,0.114286,0.048357,0.965500,0.488530,0.465306,0.695652,0.636364,0.500000,0
0.061552,0.000000,0.000000,0.000000,0.000000,0.005699,0.052632,0.019231,0.008475,0.054054,0.011364,0.000000,0.000000,0.030803,0.714300,0.000000,0.640816,0.565217,0.181818,1.000000,1
0.005955,0.000386,0.000000,0.000000,0.060000,0.001363,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.002980,1.000000,0.007821,0.604082,0.391304,1.000000,0.500000,1
0.042198,0.000000,0.000000,0.000000,0.000000,0.002478,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.021117,1.000000,0.000000,0.651020,0.913043,0.909091,0.500000,1
0.014655,0.000579,0.000000,0.000000,0.400000,0.002602,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.007334,1.000000,0.364964,0.644898,0.086957,0.727273,1.000000,1
0.188239,0.030496,0.000000,0.000000,0.000000,0.034692,0.026316,0.019231,0.000000,0.000000,0.011364,0.000000,0.000000,0.094200,0.882400,0.000000,0.612245,0.173913,0.909091,0.500000,1
0.010850,0.015930,0.000000,0.000000,0.167273,0.002230,0.000000,0.000000,0.000000,0.000000,0.170455,0.181818,0.428571,0.014971,1.000000,0.252868,0.540816,0.782609,0.727273,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.021311,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.232653,0.652174,0.636364,0.500000,0
0.033730,0.003862,0.000000,0.000000,0.138000,0.001363,0.000000,0.000000,0.000000,0.054054,0.102273,0.000000,0.200000,0.058881,1.000000,0.237748,0.528571,0.695652,0.636364,1.000000,0
0.013225,0.007048,0.000000,0.000000,0.229041,0.001487,0.000000,0.000000,0.000000,0.027027,0.136364,0.000000,0.285714,0.021722,1.000000,0.233577,0.604082,0.130435,0.363636,0.500000,0
0.014818,0.001448,0.000000,0.000000,0.144000,0.006195,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.014156,1.000000,0.071429,0.642857,0.000000,0.909091,0.500000,1
0.037731,0.011585,0.000000,0.000000,0.016667,0.003469,0.000000,0.000000,0.000000,0.162162,0.045455,0.000000,0.057143,0.040581,1.000000,0.024505,0.489796,0.913043,0.818182,0.500000,0
0.103554,0.029351,0.000000,0.000000,0.019736,0.002726,0.131579,0.076923,0.008475,0.000000,0.056818,0.000000,0.028571,0.171707,0.666700,0.029718,0.663265,0.043478,0.545455,1.000000,1
0.007863,0.002027,0.000000,0.000000,0.285714,0.001859,0.000000,0.000000,0.000000,0.054054,0.045455,0.181818,0.114286,0.009546,1.000000,0.410323,0.618367,1.000000,0.909091,0.500000,1
0.005909,0.015254,0.000000,0.000000,0.012658,0.002726,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.005355,1.000000,0.003650,0.606122,0.782609,1.000000,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.665306,0.043478,0.272727,1.000000,0
0.022709,0.015930,0.000000,0.000000,0.121697,0.001611,0.052632,0.000000,0.033898,0.027027,0.113636,0.090909,0.257143,0.047473,0.900000,0.206465,0.616327,0.478261,0.727273,1.000000,0
0.001628,0.000386,0.000000,0.000000,0.500000,0.001735,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000815,1.000000,0.083420,0.453061,0.826087,0.636364,0.500000,0
0.008188,0.000000,0.000000,0.000000,0.000000,0.127122,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.028571,0.004098,1.000000,0.000000,0.602041,0.826087,1.000000,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.024656,0.078947,0.038462,0.008475,0.189189,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,0.279592,0.608696,0.909091,0.500000,0
0.002512,0.000579,0.000000,0.000000,0.000000,0.000991,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001257,1.000000,0.000000,0.679592,0.869565,0.727273,0.500000,0
0.008072,0.001159,0.000000,0.000000,0.166667,0.001735,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.004563,1.000000,0.032847,0.681633,0.739130,0.636364,1.000000,1
0.037787,0.000676,0.000000,0.000000,0.308571,0.003965,0.000000,0.000000,0.050847,0.027027,0.056818,0.000000,0.057143,0.027776,0.500000,0.198123,0.481633,0.304348,0.818182,0.500000,0
0.049074,0.005744,0.000000,0.000000,0.020168,0.002850,0.039474,0.019231,0.000000,0.000000,0.056818,0.090909,0.028571,0.037950,0.818200,0.305527,0.640816,0.956522,0.727273,1.000000,0
0.024352,0.069971,0.000031,0.000000,0.049561,0.001115,0.013158,0.000000,0.000000,0.000000,0.215909,0.090909,0.428571,0.024400,0.954500,0.140772,0.644898,0.565217,0.636364,1.000000,0
0.038336,0.001545,0.000000,0.000000,0.125000,0.002478,0.000000,0.000000,0.000000,0.027027,0.022727,0.000000,0.000000,0.019394,1.000000,0.495829,0.557143,0.782609,0.636364,0.500000,1
0.060257,0.059683,0.000000,0.000000,0.037269,0.000991,0.026316,0.000000,0.000000,0.000000,0.068182,0.000000,0.028571,0.089916,0.888900,0.134515,0.757143,0.086957,0.636364,1.000000,0
0.043035,0.023170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.024540,1.000000,0.000000,0.824490,0.217391,0.545455,1.000000,0
0.013529,0.006662,0.000000,0.000000,0.057971,0.003593,0.000000,0.000000,0.127119,0.054054,0.056818,0.000000,0.142857,0.009290,0.500000,0.040667,0.561224,0.739130,0.636364,1.000000,1
0.041686,0.002993,0.000000,0.000000,0.064516,0.004956,0.092105,0.038462,0.000000,0.027027,0.056818,0.090909,0.085714,0.046518,0.857100,0.151721,0.602041,0.565217,0.454545,1.000000,0
0.032870,0.000772,0.000000,0.000000,0.250000,0.002106,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.057143,0.020628,1.000000,0.517727,0.612245,0.869565,0.636364,0.500000,1
0.017560,0.031473,0.000000,0.000000,0.063804,0.002106,0.000000,0.000000,0.000000,0.000000,0.102273,0.363636,0.200000,0.028754,1.000000,0.233577,0.671429,0.869565,0.363636,0.500000,0
0.002745,0.000000,0.000000,0.000000,0.000000,0.019328,0.000000,0.000000,0.000000,0.081081,0.011364,0.090909,0.028571,0.001374,1.000000,0.000000,0.385714,0.652174,0.818182,0.500000,0
0.017152,0.005406,0.000000,0.000000,0.200000,0.004832,0.000000,0.000000,0.000000,0.000000,0.068182,0.090909,0.171429,0.015320,1.000000,0.348801,0.593878,0.478261,0.545455,1.000000,1
0.008561,0.002993,0.000000,0.000000,0.051613,0.001115,0.000000,0.000000,0.000000,0.027027,0.034091,0.000000,0.085714,0.005099,1.000000,0.034411,0.577551,0.217391,0.636364,1.000000,0
0.017447,0.000000,0.000000,0.000000,0.000000,0.006071,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.008731,1.000000,0.000000,0.600000,0.782609,0.090909,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.025771,0.000000,0.000000,0.000000,0.054054,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.287755,0.043478,0.727273,0.500000,0
0.039044,0.000000,0.000000,0.000000,0.000000,0.005080,0.065789,0.019231,0.005650,0.000000,0.102273,0.000000,0.114286,0.041373,0.818200,0.000000,0.575510,0.565217,0.272727,1.000000,1
0.023709,0.037459,0.000000,1.000000,0.032577,0.001487,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.114286,0.019883,1.000000,0.230970,0.679592,0.043478,0.818182,1.000000,1
0.012152,0.005600,0.000000,0.000000,0.120000,0.003345,0.000000,0.000000,0.000000,0.000000,0.181818,0.363636,0.457143,0.014295,1.000000,0.249218,0.595918,0.173913,0.363636,1.000000,0
0.031900,0.003862,0.000000,0.000000,0.086000,0.003345,0.052632,0.000000,0.025424,0.000000,0.034091,0.090909,0.057143,0.039370,0.750000,0.281022,0.636735,0.347826,0.272727,1.000000,1
0.073742,0.002124,0.000000,0.000000,0.090909,0.003965,0.026316,0.000000,0.000000,0.081081,0.022727,0.000000,0.000000,0.049894,0.923100,0.033368,0.638776,1.000000,0.727273,1.000000,1
0.038127,0.000000,0.000000,0.000000,0.000000,0.007310,0.013158,0.000000,0.016949,0.000000,0.022727,0.000000,0.028571,0.029988,0.500000,0.000000,0.118367,0.826087,0.636364,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.217073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.418367,0.260870,0.727273,1.000000,0
0.173560,0.000000,0.000000,1.000000,0.000000,0.002602,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.168215,1.000000,0.000000,0.595918,0.913043,0.090909,1.000000,0
0.041165,0.004055,0.000000,0.000000,0.165714,0.001982,0.026316,0.019231,0.000000,0.000000,0.056818,0.000000,0.114286,0.061163,0.882400,0.458290,0.620408,0.130435,0.545455,1.000000,1
0.029596,0.008258,0.000000,0.000000,0.131868,0.003221,0.000000,0.096154,0.045198,0.108108,0.079545,0.090909,0.171429,0.077879,0.928600,0.261731,0.526531,0.869565,0.818182,0.500000,1
0.026938,0.000000,0.000000,0.000000,0.000000,0.002354,0.000000,0.000000,0.000000,0.081081,0.034091,0.181818,0.057143,0.037694,1.000000,0.000000,0.565306,0.739130,0.727273,0.500000,0
0.101982,0.004827,0.000000,1.000000,0.000000,0.005452,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.104980,1.000000,0.000000,0.632653,1.000000,0.636364,0.500000,1
0.022332,0.000483,0.000000,0.000000,0.000000,0.002106,0.000000,0.000000,0.000000,0.081081,0.022727,0.000000,0.057143,0.015413,1.000000,0.000000,0.520408,1.000000,0.545455,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.094536,0.000000,0.000000,0.000000,0.054054,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.512245,0.130435,0.090909,1.000000,1
0.099516,0.000000,0.000000,0.000000,0.000000,0.005576,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.049801,1.000000,0.000000,0.726531,0.913043,0.545455,0.500000,1
0.001675,0.000386,0.000000,0.000000,0.000000,0.321398,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000838,1.000000,0.000000,0.689796,0.913043,0.545455,1.000000,1
0.216200,0.000965,0.000000,0.000000,0.000000,0.045471,0.171053,0.057692,0.036723,0.000000,0.011364,0.000000,0.000000,0.108193,0.642900,0.000000,0.640816,0.086957,0.454545,1.000000,0
0.006746,0.000579,0.000000,0.000000,0.000000,0.004213,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003376,1.000000,0.000000,0.651020,0.956522,0.909091,0.500000,0
0.039364,0.048851,0.000000,0.000000,0.043953,0.001363,0.065789,0.000000,0.000000,0.567568,0.238636,0.363636,0.457143,0.091127,0.985100,0.166840,0.640816,0.913043,0.545455,0.500000,0
0.007235,0.002800,0.000000,0.000000,0.165517,0.002106,0.000000,0.000000,0.000000,0.000000,0.045455,0.090909,0.114286,0.005076,1.000000,0.115746,0.689796,0.913043,0.000000,1.000000,1
0.001768,0.000483,0.000000,0.000000,0.000000,0.001859,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000885,1.000000,0.000000,0.655102,0.695652,0.181818,1.000000,0
0.077060,0.043445,0.000000,0.000000,0.098489,0.001239,0.013158,0.000000,0.000000,0.000000,0.102273,0.000000,0.085714,0.082513,0.933300,0.392075,0.648980,0.565217,0.272727,1.000000,1
0.147402,0.030894,0.000000,0.000000,0.018750,0.001239,0.000000,0.000000,0.000000,0.081081,0.045455,0.000000,0.028571,0.129590,1.000000,0.002607,0.665306,0.043478,1.000000,0.000000,0
0.325114,0.004634,0.000000,0.000000,0.045000,0.002602,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.000000,0.162697,1.000000,0.086548,0.704082,0.826087,0.727273,1.000000,1
0.020792,0.064590,0.000000,0.000000,0.018415,0.002230,0.000000,0.000000,0.000000,0.000000,0.113636,0.000000,0.285714,0.014458,1.000000,0.287800,0.606122,0.782609,0.727273,0.500000,1
0.017168,0.000483,0.000000,0.000000,0.240000,0.001611,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.008591,1.000000,0.469239,0.665306,0.260870,0.545455,1.000000,0
0.022751,0.005020,0.000000,0.000000,0.118462,0.002478,0.013158,0.000000,0.000000,0.189189,0.056818,0.090909,0.114286,0.042816,0.950000,0.330031,0.648980,0.391304,0.636364,1.000000,0
0.007351,0.000386,0.000000,0.000000,0.500000,0.001239,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003679,1.000000,0.239833,0.618367,0.217391,0.909091,0.500000,0
0.039732,0.000965,0.000000,0.000000,0.120000,0.001859,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.024074,1.000000,0.485923,0.585714,0.869565,0.363636,1.000000,1
0.113011,0.051747,0.000000,0.000000,0.050597,0.002602,0.078947,0.096154,0.000000,0.702703,0.556818,0.636364,0.514286,0.235361,0.925200,0.125652,0.634694,0.869565,0.545455,1.000000,0
0.091898,0.035045,0.000000,0.000000,0.011019,0.004708,0.013158,0.019231,0.000000,0.000000,0.045455,0.000000,0.000000,0.096482,0.900000,0.025026,0.657143,0.000000,0.090909,1.000000,0
0.068422,0.001931,0.000000,1.000000,0.000000,0.001487,0.236842,0.153846,0.022599,0.027027,0.034091,0.090909,0.057143,0.095551,0.666700,0.044317,0.608163,0.913043,0.909091,0.500000,1
0.026798,0.000965,0.000000,0.000000,0.200000,0.002726,0.052632,0.038462,0.005650,0.000000,0.011364,0.000000,0.028571,0.013411,0.333300,0.410845,0.455102,0.913043,0.454545,1.000000,1
0.017214,0.000000,0.000000,0.000000,0.000000,0.003098,0.013158,0.000000,0.031073,0.081081,0.022727,0.000000,0.057143,0.012549,0.666700,0.000000,0.340816,0.739130,0.727273,0.500000,0
0.019826,0.029060,0.000000,0.000000,0.032425,0.003345,0.000000,0.000000,0.000000,0.108108,0.079545,0.000000,0.171429,0.053922,1.000000,0.059958,0.651020,0.086957,0.363636,0.500000,0
0.015632,0.000000,0.000000,0.000000,0.000000,0.004584,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.007823,1.000000,0.000000,0.640816,0.913043,0.090909,1.000000,1
0.013277,0.010330,0.000000,0.000000,0.097196,0.001611,0.171053,0.019231,0.000000,0.108108,0.090909,0.090909,0.200000,0.029732,0.812500,0.124609,0.634694,0.260870,0.454545,1.000000,1
0.030020,0.000386,0.000000,0.000000,0.500000,0.005947,0.000000,0.000000,0.022599,0.000000,0.045455,0.000000,0.057143,0.026612,0.600000,0.526590,0.397959,0.521739,0.545455,0.500000,0
0.005490,0.013516,0.000000,0.000000,0.015429,0.001487,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.003213,1.000000,0.373827,0.708163,0.043478,0.090909,1.000000,1
0.019951,0.023003,0.000000,0.000000,0.051372,0.003345,0.000000,0.000000,0.000000,0.000000,0.068182,0.000000,0.171429,0.014295,1.000000,0.090719,0.765306,0.913043,0.363636,0.500000,1
0.144866,0.005310,0.000000,0.000000,0.101818,0.003593,0.210526,0.134615,0.005650,0.000000,0.045455,0.000000,0.000000,0.094550,0.777800,0.506257,0.636735,0.739130,0.636364,1.000000,0
0.365637,0.069318,0.000000,0.000000,0.000000,0.004708,0.078947,0.096154,0.019774,0.000000,0.011364,0.000000,0.000000,0.182976,0.750000,0.000000,0.697959,0.565217,0.818182,0.500000,1
0.079286,0.041417,0.000000,0.000000,0.065641,0.002974,0.013158,0.000000,0.000000,0.000000,0.125000,0.000000,0.057143,0.117972,0.947400,0.273723,0.695918,0.826087,0.454545,1.000000,1
0.125710,0.000386,0.000000,0.000000,0.000000,0.074960,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.062909,1.000000,0.000000,0.636735,0.826087,0.272727,1.000000,1
0.049895,0.035528,0.000000,1.000000,0.053261,0.002230,0.065789,0.057692,0.000000,0.000000,0.181818,0.000000,0.171429,0.063654,0.736800,0.078206,0.716327,0.913043,0.636364,1.000000,1
0.049508,0.065843,0.000000,0.000000,0.009971,0.002602,0.000000,0.000000,0.000000,0.297297,0.193182,0.363636,0.228571,0.157971,1.000000,0.106882,0.642857,0.565217,0.454545,1.000000,0
0.090087,0.000000,0.000000,0.000000,0.000000,0.032958,0.000000,0.153846,0.307910,0.108108,0.034091,0.090909,0.028571,0.075318,0.437500,0.000000,0.516327,0.391304,0.909091,0.500000,1
0.106274,0.059471,0.000000,0.000000,0.027143,0.011399,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.085714,0.176434,1.000000,0.156934,0.669388,0.434783,0.000000,1.000000,1
0.064119,0.094420,0.000000,0.000000,0.043845,0.001611,0.000000,0.000000,0.056497,0.054054,0.250000,0.272727,0.314286,0.099928,0.902400,0.220542,0.602041,0.521739,0.454545,1.000000,1
0.089211,0.050589,0.000000,0.000000,0.056794,0.001363,0.013158,0.000000,0.000000,0.027027,0.068182,0.000000,0.085714,0.123420,0.954500,0.308655,0.622449,0.000000,0.636364,0.500000,1
0.131709,0.010620,0.000000,0.000000,0.032727,0.002602,0.184211,0.307692,0.036723,0.000000,0.261364,0.000000,0.000000,0.105306,0.714300,0.083420,0.706122,0.739130,0.181818,1.000000,1
0.076037,0.001931,0.000000,0.000000,0.000000,0.134680,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.000000,0.055715,1.000000,0.000000,0.716327,0.913043,0.545455,0.500000,1
0.051801,0.010234,0.000000,0.000000,0.091321,0.002106,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.000000,0.034714,1.000000,0.236184,0.689796,0.130435,1.000000,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019231,0.022599,0.162162,0.000000,0.000000,0.000000,0.000000,0.875000,0.000000,0.400000,0.782609,0.090909,1.000000,0
0.033001,0.000000,0.000000,0.000000,0.000000,0.006815,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.019371,1.000000,0.000000,0.638776,0.869565,0.909091,0.500000,1
0.242021,0.007337,0.000000,0.000000,0.000000,0.284351,0.000000,0.000000,0.050847,0.000000,0.011364,0.000000,0.000000,0.121115,0.333300,0.000000,0.614286,0.434783,1.000000,0.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.009416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.634694,0.086957,0.818182,1.000000,1
0.008157,0.006179,0.000000,0.000000,0.056250,0.002230,0.026316,0.000000,0.000000,0.054054,0.068182,0.181818,0.171429,0.012037,0.866700,0.158498,0.616327,0.826087,0.727273,0.500000,0
0.040694,0.002896,0.000000,0.000000,0.104000,0.004089,0.157895,0.000000,0.000000,0.000000,0.068182,0.181818,0.057143,0.035319,0.857100,0.437435,0.638776,0.565217,1.000000,0.500000,0
0.024379,0.020622,0.000000,0.000000,0.126966,0.001611,0.000000,0.000000,0.000000,0.000000,0.136364,0.090909,0.257143,0.020977,1.000000,0.355579,0.475510,0.130435,0.727273,1.000000,1
0.051146,0.007241,0.000000,0.000000,0.033067,0.005576,0.000000,0.000000,0.000000,0.108108,0.102273,0.000000,0.114286,0.075807,1.000000,0.444213,0.667347,0.913043,0.000000,1.000000,1
0.061133,0.000000,0.000000,0.000000,0.000000,0.162805,0.013158,0.019231,0.000000,0.000000,0.011364,0.000000,0.000000,0.030593,0.000000,0.000000,0.344898,0.782609,0.818182,0.500000,0
0.081476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193182,0.000000,0.085714,0.066797,1.000000,0.000000,0.557143,0.826087,0.545455,0.500000,1
0.048041,0.074686,0.000000,1.000000,0.078594,0.000991,0.000000,0.000000,0.000000,0.000000,0.136364,0.000000,0.114286,0.048101,1.000000,0.514599,0.485714,0.782609,0.545455,0.500000,0
0.013678,0.002800,0.000000,0.000000,0.096552,0.001487,0.013158,0.000000,0.000000,0.000000,0.079545,0.090909,0.200000,0.013271,0.888900,0.262774,0.528571,0.739130,0.545455,0.500000,0
0.036300,0.025777,0.000000,0.000000,0.011685,0.003965,0.184211,0.115385,0.008475,0.000000,0.102273,0.090909,0.171429,0.059160,0.714300,0.045881,0.714286,0.739130,0.181818,1.000000,1
0.015725,0.002896,0.000000,0.000000,0.000000,0.005328,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.007869,1.000000,0.000000,0.722449,0.608696,0.545455,1.000000,1
0.020052,0.001448,0.000000,0.000000,0.000000,0.000991,0.039474,0.038462,0.000000,0.000000,0.011364,0.000000,0.028571,0.010035,0.500000,0.000000,0.742857,0.782609,0.000000,1.000000,0
0.011910,0.002414,0.000000,0.000000,0.144000,0.001487,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.006030,1.000000,0.437435,0.638776,0.043478,0.636364,1.000000,1
0.101244,0.000000,0.000000,1.000000,0.000000,0.003841,0.171053,0.038462,0.019774,0.000000,0.079545,0.000000,0.057143,0.109241,0.818200,0.000000,0.691837,0.739130,1.000000,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.097881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.536735,1.000000,0.727273,0.500000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.186098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.422449,0.130435,0.272727,1.000000,1
0.049328,0.002896,0.000000,0.000000,0.106667,0.003469,0.131579,0.134615,0.050847,0.054054,0.045455,0.000000,0.085714,0.073479,0.538500,0.255996,0.642857,0.826087,0.727273,1.000000,1
0.076370,0.071056,0.000000,0.000000,0.016957,0.003841,0.013158,0.000000,0.000000,0.000000,0.090909,0.454545,0.142857,0.140951,0.916700,0.081856,0.585714,0.347826,0.000000,0.500000,0
0.042508,0.005310,0.000000,0.000000,0.184727,0.003221,0.000000,0.000000,0.000000,0.000000,0.068182,0.090909,0.114286,0.052967,1.000000,0.474453,0.622449,0.956522,0.818182,1.000000,1
0.076440,0.000000,0.000000,0.000000,0.000000,0.007930,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.038253,1.000000,0.000000,0.716327,0.956522,0.181818,1.000000,1
0.035382,0.018343,0.000000,0.000000,0.010526,0.002726,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.023073,1.000000,0.071950,0.836735,0.086957,0.545455,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.015116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.626531,0.086957,0.818182,1.000000,0
0.072082,0.018923,0.000000,0.000000,0.065306,0.003593,0.236842,0.269231,0.062147,0.000000,0.034091,0.000000,0.000000,0.055808,0.850000,0.284672,0.667347,0.217391,0.818182,1.000000,1
0.057086,0.061788,0.000000,0.000000,0.011000,0.002230,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.085714,0.092594,1.000000,0.112617,0.681633,0.173913,0.636364,0.500000,0
0.024899,0.011778,0.000000,1.000000,0.089836,0.002106,0.276316,0.115385,0.025424,0.000000,0.125000,0.363636,0.285714,0.092827,0.900000,0.221585,0.636735,0.217391,0.000000,1.000000,1
0.007537,0.000579,0.000000,0.000000,0.333333,0.004832,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003772,1.000000,0.490094,0.444898,0.869565,0.090909,1.000000,1
0.010636,0.010716,0.000000,0.000000,0.046847,0.001239,0.000000,0.000000,0.000000,0.000000,0.056818,0.090909,0.142857,0.010291,1.000000,0.293014,0.634694,0.869565,0.181818,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.103333,0.000000,0.000000,0.000000,0.081081,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.324490,0.695652,0.363636,0.500000,0
0.013399,0.000965,0.000000,0.000000,0.792000,0.008177,0.013158,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.006705,0.000000,0.593326,0.132653,0.782609,0.818182,0.500000,0
0.203071,0.002510,0.000000,1.000000,0.076923,0.002602,0.026316,0.000000,0.000000,0.000000,0.125000,0.000000,0.028571,0.143652,0.978700,0.000000,0.591837,0.086957,0.636364,0.500000,0
0.272588,0.070477,0.000000,0.000000,0.007671,0.003469,0.013158,0.019231,0.011299,0.027027,0.022727,0.090909,0.028571,0.271495,0.800000,0.032325,0.712245,0.913043,0.818182,1.000000,1
0.008157,0.003282,0.000000,0.000000,0.117647,0.003965,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.085714,0.005634,1.000000,0.211157,0.695918,0.130435,0.181818,1.000000,1
0.025914,0.000579,0.000000,0.000000,0.000000,0.007186,0.013158,0.000000,0.000000,0.000000,0.056818,0.000000,0.114286,0.017788,0.800000,0.000000,0.624490,0.913043,0.636364,0.500000,1
0.009369,0.004802,0.000000,0.000000,0.289505,0.001115,0.000000,0.000000,0.000000,0.000000,0.090909,0.090909,0.228571,0.010361,1.000000,0.413973,0.597959,0.956522,0.000000,0.500000,1
0.043198,0.000000,0.000000,1.000000,0.000000,0.005823,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.022607,1.000000,0.000000,0.655102,0.739130,1.000000,0.000000,1
0.150949,0.000000,0.000000,1.000000,0.000000,0.001859,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.028571,0.100929,1.000000,0.000000,0.695918,0.652174,0.545455,0.500000,1
