x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
305300,17.7,1.43,1.43,4.12,4.12,2.31,2.31,9.6,9.6,538231.00,3.61,203210000,102.91,0
587800,17.65,1.73,1.73,9.29,9.29,16.12,16.12,15.74,15.74,538231.00,3.61,203210000,102.92,0
5294600,24.64,4.76,4.76,3.36,3.36,2.58,2.58,8.21,8.21,5393037.00,29.99,2240000000,102.93,0
2103400,27.64,2.48,2.48,6.8,6.8,7.72,7.72,24.73,24.73,1372290.00,8.63,2350000000,102.93,0
225700,17.27,4.41,4.41,5.69,5.69,3.04,3.04,14.67,14.67,5393037.00,29.99,1110000000,102.94,0
4773800,10.54,9.56,9.56,10.71,10.71,5.4,5.4,19.77,19.77,15622.00,33.54,440320000,102.95,0
170000,34.39,4.21,4.21,3.55,3.55,2.63,2.63,-9.6,9.6,5393037.00,29.99,2750000000,102.95,1
38746600,13.88,1.31,1.31,4.91,4.91,8.86,8.86,10.6,10.6,5393037.00,29.99,55640000000,102.96,1
28306300,35.89,4.7,4.7,6.15,6.15,9.65,9.65,5.19,5.19,3459329.00,13.71,27540000000,102.96,1
448600,26.84,3.47,3.47,4.07,4.07,1.9,1.9,8.4,8.4,5393037.00,29.99,2580000000,102.97,0
483700,10.4,2.46,2.46,7.22,7.22,-7.14,7.14,-7.14,7.14,4408400.00,31.02,325320000,103,0
205100,10.33,18.33,18.33,13.14,13.14,10.6,10.6,21.1,21.1,292604.00,-4.75,270540000,103.02,0
142600,19.7,-1.99,1.99,3.96,3.96,4.79,4.79,10.99,10.99,193237.00,23.57,2670000000,103.03,0
746400,14.11,5.14,5.14,11.37,11.37,13.15,13.15,22.7,22.7,0.00,0,163470000,103.03,1
3252200,16.44,-1.62,1.62,4.45,4.45,-1.56,1.56,16.1,16.1,3043383.00,-0.47,650510000,103.04,0
370900,27.5,3.38,3.38,3.58,3.58,7.42,7.42,10.89,10.89,614337.00,17.85,2990000000,103.05,0
2959200,25.73,1.86,1.86,6.19,6.19,10.19,10.19,-8.82,8.82,853826.00,88.7,5890000000,103.05,0
86841100,32.41,1.85,1.85,18.24,18.24,11.57,11.57,19.64,19.64,5393037.00,29.99,55640000000,103.06,0
11703000,11.51,-3.11,3.11,9.1,9.1,6.38,6.38,3.69,3.69,5939000.00,33.67,979020000,103.08,0
1289300,31.32,3.3,3.3,7.15,7.15,18.91,18.91,24.04,24.04,1379988.00,50.67,10600000000,103.08,0
509000,18.13,9.81,9.81,18.73,18.73,24.26,24.26,6.15,6.15,106732.00,-7.11,1190000000,103.08,1
375000,29.9,1.18,1.18,4.18,4.18,1.01,1.01,2.57,2.57,5393037.00,29.99,757930000,103.09,0
1870800,35.28,12.93,12.93,9.53,9.53,11.54,11.54,23.18,23.18,598290.00,14.79,2110000000,103.12,0
2149400,25.43,-2.49,2.49,3.88,3.88,8.17,8.17,9.14,9.14,13408421.00,55.79,5830000000,103.12,1
461000,26.35,1.35,1.35,6.04,6.04,5.61,5.61,12.85,12.85,291609.00,16.72,1960000000,103.13,0
1925200,27.51,-1.36,1.36,6.55,6.55,1.7,1.7,45.25,45.25,5393037.00,29.99,3470000000,103.13,0
460300,18.53,1.93,1.93,3.23,3.23,9.06,9.06,19.94,19.94,402545.00,2.87,933490000,103.13,0
369200,10.86,-1.54,1.54,3.33,3.33,6.37,6.37,17.41,17.41,2056007.00,39.53,4350000000,103.13,1
1509500,22.13,3.56,3.56,22.4,22.4,40.96,40.96,53.68,53.68,1096523.00,18.63,806860000,103.14,0
602800,25.71,2.06,2.06,5.8,5.8,-7.05,7.05,-1.95,1.95,1661900.00,-3.88,1180000000,103.15,0
1917200,19.53,4.61,4.61,6.72,6.72,5.4,5.4,10.65,10.65,1088205.00,6.32,2350000000,103.16,0
1979900,23.7,8.32,8.32,15.5,15.5,21.48,21.48,56.54,56.54,2541500.00,-8.85,268240000,103.16,0
16800,16.95,1.25,1.25,5.94,5.94,4.76,4.76,23.9,23.9,4931.00,12.81,311520000,103.16,1
173600,12.99,2.28,2.28,5.61,5.61,6.3,6.3,10.65,10.65,719067.00,75.36,250400000,103.2,0
2201400,30.4,-1.71,1.71,3.16,3.16,13.94,13.94,16.48,16.48,853826.00,88.7,5890000000,103.22,0
271000,20.5,4.86,4.86,10.81,10.81,3.8,3.8,13.26,13.26,218505.00,2002.42,1770000000,103.22,0
44235300,32.8,2.47,2.47,3.02,3.02,2.63,2.63,-26.28,26.28,3459329.00,13.71,27540000000,103.24,0
278200,14.72,2.44,2.44,3.81,3.81,5.82,5.82,6.98,6.98,660660.00,0,2540000000,103.25,0
128400,15.25,1.67,1.67,3.39,3.39,1.94,1.94,6.27,6.27,5393037.00,29.99,704420000,103.25,0
173100,40,1.45,1.45,3.68,3.68,7.58,7.58,4.28,4.28,193237.00,23.57,2670000000,103.25,0
190500,12.88,-1.45,1.45,3.04,3.04,1.34,1.34,3.45,3.45,70759.00,34.73,215480000,103.27,0
268900,10.04,-5.01,5.01,5.13,5.13,-5.01,5.01,-18.77,18.77,120065.00,80.01,109770000,103.27,1
179800,14,-1.89,1.89,3.24,3.24,-5.47,5.47,-12.83,12.83,903582.00,6.42,170250000,103.28,0
1208400,17.23,3.11,3.11,7.89,7.89,30.73,30.73,81.37,81.37,68126.00,86.43,245050000,103.28,1
603000,26.16,6.34,6.34,8.64,8.64,6.21,6.21,19.45,19.45,627063.00,44.17,867050000,103.31,1
1522900,12.81,4.83,4.83,5.26,5.26,7.47,7.47,2.64,2.64,16085094.00,10.11,9490000000,103.33,0
136000,26.38,8.38,8.38,5.6,5.6,6.59,6.59,11.78,11.78,181059.00,9.24,234320000,103.34,0
162600,13.5,5.88,5.88,3.85,3.85,17.7,17.7,39.03,39.03,5393037.00,29.99,451500000,103.35,1
16230400,33.87,3.33,3.33,3.2,3.2,-8.71,8.71,-12.53,12.53,12937000.00,-8.75,1450000000,103.35,1
3349200,26.27,7.01,7.01,20.67,20.67,3.51,3.51,-0.11,0.11,5393037.00,29.99,909220000,103.4,0
611700,38.35,-1.39,1.39,5.68,5.68,11.1,11.1,25.74,25.74,10250000.00,19.6,3570000000,103.4,0
1064700,37.37,4.85,4.85,8.63,8.63,11.82,11.82,15.7,15.7,297928.00,3.2,2960000000,103.42,0
381400,35.6,3.13,3.13,7.33,7.33,8.7,8.7,7.49,7.49,1433342.00,0,2470000000,103.42,0
1055500,36.91,5.91,5.91,4.35,4.35,11.28,11.28,18.42,18.42,1029650.00,1.03,456760000,103.44,0
430400,27.1,1.69,1.69,4.03,4.03,4.63,4.63,16.81,16.81,108472.00,12.64,743750000,103.44,0
1421100,20.62,2.49,2.49,6.02,6.02,12.86,12.86,-1.53,1.53,0.00,0,3970000000,103.44,0
180700,15,1.69,1.69,8.7,8.7,8.7,8.7,67.6,67.6,174679.00,-2.98,59790000,103.45,0
1936000,12.98,10,10,13.46,13.46,5.36,5.36,17.47,17.47,225958.00,11.2,196640000,103.45,0
483500,21.52,1.99,1.99,3.26,3.26,4.11,4.11,1.08,1.08,598290.00,14.79,2110000000,103.47,0
365400,19.12,2.14,2.14,6.7,6.7,26.46,26.46,12.74,12.74,755763.00,75.28,413590000,103.48,1
1081400,20.7,1.72,1.72,4.81,4.81,4.28,4.28,13.42,13.42,523008.00,16.73,3590000000,103.5,0
12100,10.06,1.72,1.72,4.68,4.68,-2.33,2.33,-9.45,9.45,17151.00,88.1,54850000,103.5,0
678900,19.4,1.94,1.94,3.74,3.74,13.19,13.19,28.14,28.14,1615000.00,2.93,351400000,103.53,1
192700,11.98,9.41,9.41,6.3,6.3,10.31,10.31,13.02,13.02,225958.00,11.2,196640000,103.53,1
452400,10.77,3.96,3.96,13.61,13.61,10.01,10.01,0.84,0.84,10286.00,89.05,1400000000,103.54,1
4817300,16.56,3.11,3.11,18.2,18.2,13.5,13.5,12.27,12.27,91245.00,147.08,2510000000,103.55,0
467700,17.85,3.78,3.78,8.18,8.18,5.62,5.62,3.78,3.78,816164.00,15.42,585580000,103.55,0
504000,14.55,1.39,1.39,16.87,16.87,31.08,31.08,21.76,21.76,291609.00,16.72,1960000000,103.55,0
306900,36.1,5.25,5.25,6.96,6.96,17.78,17.78,24.91,24.91,1444609.00,10.99,1020000000,103.56,0
1647400,12.85,2.47,2.47,8.35,8.35,-4.6,4.6,2.23,2.23,469515.00,-51.84,1040000000,103.57,0
1400900,13.6,5.18,5.18,3.58,3.58,-6.27,6.27,-2.44,2.44,16085094.00,10.11,9490000000,103.62,0
3476400,13.24,2.56,2.56,4.01,4.01,-3.15,3.15,15.23,15.23,2562984.00,49.44,33480000000,103.63,0
299000,39.85,1.92,1.92,5.56,5.56,10.08,10.08,33.5,33.5,218505.00,2002.42,1770000000,103.65,1
98000,16.34,5.01,5.01,6.66,6.66,8.5,8.5,15.56,15.56,28050.00,-4.23,42650000,103.66,0
2352800,20.59,2.85,2.85,5.16,5.16,1.28,1.28,4.25,4.25,5393037.00,29.99,8660000000,103.66,0
2842000,11.89,8.09,8.09,4.3,4.3,1.62,1.62,24.89,24.89,5393037.00,29.99,849330000,103.7,1
7373600,11.44,4,4,7.72,7.72,7.32,7.32,31.8,31.8,853826.00,88.7,5890000000,103.7,1
1635600,14.67,6.85,6.85,9.07,9.07,10.72,10.72,6.15,6.15,1088205.00,6.32,2350000000,103.71,0
834200,21.07,1.4,1.4,7.01,7.01,8.27,8.27,5.09,5.09,1088205.00,6.32,2350000000,103.73,1
346600,11.06,1.65,1.65,4.05,4.05,3.56,3.56,19.18,19.18,651561.00,96.27,787440000,103.75,0
534300,30.7,3.54,3.54,6.78,6.78,34.35,34.35,36.75,36.75,1114074.00,32.04,681920000,103.78,0
88500,13.15,-2.23,2.23,4.37,4.37,-10.54,10.54,0.38,0.38,118200.00,5.54,159430000,103.79,0
184300,22.42,1.86,1.86,1.26,1.26,2.61,2.61,16.35,16.35,2383010.00,7.57,1540000000,103.8,0
3323400,11.75,4.63,4.63,6.05,6.05,47.8,47.8,57.93,57.93,398799.00,3.33,2300000000,103.81,0
1270000,33.04,-2.99,2.99,4.52,4.52,-2.34,2.34,0.85,0.85,10063000.00,23.17,9740000000,103.83,1
699600,21.16,7.68,7.68,13.09,13.09,11.54,11.54,-3.91,3.91,86.00,0,115060000,103.84,0
7520400,22.35,-6.45,6.45,8.08,8.08,5.82,5.82,9.67,9.67,5393037.00,29.99,909220000,103.84,1
448800,32.21,3.01,3.01,5.16,5.16,4.82,4.82,11.45,11.45,598290.00,14.79,2110000000,103.85,0
683800,24.89,4.36,4.36,12.22,12.22,11.27,11.27,9.89,9.89,250821.00,22.73,596610000,103.85,0
252200,16.77,2.82,2.82,3.97,3.97,-3.4,3.4,-7.6,7.6,5393037.00,29.99,45650000,103.88,1
209100,11.23,2.18,2.18,3.41,3.41,9.35,9.35,21.14,21.14,5393037.00,29.99,72980000,103.9,0
491400,18.26,3.05,3.05,15.79,15.79,10.33,10.33,25.41,25.41,2500.00,100,2200000000,103.91,0
4859000,39.69,6.58,6.58,4.58,4.58,8.41,8.41,24.93,24.93,5393037.00,29.99,6260000000,103.94,0
847800,19,5.26,5.26,4.97,4.97,7.95,7.95,24.59,24.59,538231.00,3.61,203210000,103.95,0
5441100,25.77,2.06,2.06,4.46,4.46,6.27,6.27,7.38,7.38,9478000.00,-10.83,9090000000,103.96,0
785700,16.83,5.78,5.78,13.87,13.87,18.6,18.6,25.04,25.04,257664.00,28.69,4520000000,103.97,0
369400,15.76,2.34,2.34,14.2,14.2,10.29,10.29,20.21,20.21,250821.00,22.73,596610000,103.97,0
1800200,36.94,-4.99,4.99,5.21,5.21,5.72,5.72,7.67,7.67,18313000.00,-4.52,2920000000,103.99,0
4934200,16.9,14.27,14.27,20.37,20.37,13.96,13.96,32.03,32.03,1893200.00,0,553400000,104,0
1645800,32.8,3.18,3.18,5.84,5.84,5.77,5.77,4.26,4.26,2788322.00,8.63,6560000000,104.04,0
1415200,13.12,4.21,4.21,6.67,6.67,3.63,3.63,-0.3,0.3,759981.00,43.47,2460000000,104.05,0
1407400,16.75,10.93,10.93,9.84,9.84,1.52,1.52,0.3,0.3,5393037.00,29.99,324960000,104.05,0
67000,32.36,2.11,2.11,4.32,4.32,3.98,3.98,14.06,14.06,896900.00,-29.12,799270000,104.06,0
1209300,19.72,3.57,3.57,3.57,3.57,5.29,5.29,22.26,22.26,455154.00,12.56,706190000,104.07,1
4037100,31.12,7.61,7.61,7.79,7.79,15.6,15.6,-6.07,6.07,5393037.00,29.99,1950000000,104.09,0
227300,22.5,-1.75,1.75,3.35,3.35,-4.01,4.01,1.31,1.31,33655943.00,174.82,948470000,104.1,0
1882600,19.4,2.54,2.54,24.6,24.6,26.8,26.8,25.4,25.4,257654.00,22.15,2710000000,104.1,0
290100,36.35,-2.15,2.15,5.98,5.98,13.59,13.59,24.06,24.06,1444609.00,10.99,1020000000,104.12,0
365000,16.43,-5.3,5.3,31.02,31.02,13.15,13.15,27.07,27.07,903582.00,6.42,170250000,104.12,1
313200,31.03,3.06,3.06,12.63,12.63,29.83,29.83,29.4,29.4,1360856.00,11.98,189580000,104.14,0
1699600,18.86,6.19,6.19,20.59,20.59,24,24,58.62,58.62,183866.00,70.88,4610000000,104.14,1
698800,18.91,4.19,4.19,7.44,7.44,4.24,4.24,-17.21,17.21,1610600.00,21.17,232670000,104.16,1
63081800,33.06,-2.16,2.16,4.95,4.95,5.96,5.96,2.01,2.01,5393037.00,29.99,55640000000,104.17,0
4654600,22.92,1.87,1.87,5.82,5.82,-6.37,6.37,42.1,42.1,13408421.00,55.79,5830000000,104.17,0
1855300,30.45,3.57,3.57,13.83,13.83,15.34,15.34,26.61,26.61,77474.00,151.81,1720000000,104.17,0
2861300,27.53,7.08,7.08,8.64,8.64,4.8,4.8,5.04,5.04,5393037.00,29.99,909220000,104.21,0
5383200,19.9,2.79,2.79,7.92,7.92,11.99,11.99,16.1,16.1,2562984.00,49.44,33480000000,104.22,0
471900,22.92,3.15,3.15,3.9,3.9,-1.42,1.42,5.14,5.14,276741.00,7.01,3080000000,104.23,0
448700,33.3,-1.48,1.48,13.65,13.65,16.43,16.43,19.35,19.35,193237.00,23.57,2670000000,104.23,0
332600,29.41,2.05,2.05,3.89,3.89,2.12,2.12,4.66,4.66,248017.00,14.27,1350000000,104.25,0
890600,14.92,3.47,3.47,8.75,8.75,21.6,21.6,27.74,27.74,13864704.00,21.5,2450000000,104.25,1
1709600,21.88,-2.71,2.71,3.5,3.5,-8.64,8.64,5.04,5.04,2156.00,-30.25,3490000000,104.27,0
997400,19.3,-3.98,3.98,6.04,6.04,13.86,13.86,11.24,11.24,21700.00,117,2090000000,104.27,1
350500,22.48,2.46,2.46,12.96,12.96,24.41,24.41,13.59,13.59,1525400.00,-0.86,2010000000,104.28,0
19040800,22.21,4.03,4.03,8.5,8.5,15.92,15.92,31.42,31.42,7243000.00,-13.51,37910000000,104.31,0
534000,18.4,4.84,4.84,3.66,3.66,21.21,21.21,16.38,16.38,3471263.00,-15.1,1400000000,104.31,1
1674000,36.09,2.09,2.09,4.52,4.52,7.6,7.6,11.25,11.25,10063000.00,23.17,9740000000,104.34,1
1139700,23.25,9.93,9.93,11.51,11.51,7.64,7.64,7.64,7.64,273628.00,0,1820000000,104.35,0
442900,12.7,8.09,8.09,4.1,4.1,8.55,8.55,23.3,23.3,5393037.00,29.99,481540000,104.35,1
2627000,11.13,3.34,3.34,5.9,5.9,7.85,7.85,16.67,16.67,16085094.00,10.11,9490000000,104.36,0
685500,13.65,5,5,5,5,18.18,18.18,20.26,20.26,31501.00,135.64,861380000,104.4,0
951200,19.76,1.65,1.65,4.77,4.77,-8.22,8.22,-17.67,17.67,849950.00,-4.82,83780000,104.42,0
72500,23.55,1.95,1.95,18.34,18.34,20.15,20.15,25.94,25.94,291220.00,27.82,1930000000,104.42,0
1102400,15.62,2.56,2.56,3.24,3.24,3.31,3.31,22.03,22.03,5393037.00,29.99,2990000000,104.43,0
15347600,15.02,20.45,20.45,26.11,26.11,38.05,38.05,15.98,15.98,853826.00,88.7,5890000000,104.43,0
144700,27.39,2.82,2.82,6,6,1.97,1.97,0.7,0.7,224909.00,-10.44,1010000000,104.45,0
6168700,15.63,-2.5,2.5,7.79,7.79,13.1,13.1,1.49,1.49,1733704.00,47.05,1090000000,104.46,0
1593700,21.52,4.21,4.21,9.91,9.91,4.72,4.72,-7,7,109333.00,-14.83,301640000,104.46,1
285900,10.76,7.17,7.17,15.2,15.2,29.79,29.79,9.24,9.24,0.00,0,534540000,104.48,0
260100,11.41,4.11,4.11,10.03,10.03,13.42,13.42,9.4,9.4,909012000.00,-0.52,6680000000,104.48,0
3288800,35.8,4.89,4.89,8.95,8.95,10.46,10.46,1.65,1.65,5393037.00,29.99,1950000000,104.49,0
1509900,21.75,6.36,6.36,8.48,8.48,8.48,8.48,10.97,10.97,523008.00,16.73,3590000000,104.5,1
557600,13.41,-1.4,1.4,3.79,3.79,2.68,2.68,17.94,17.94,264734.00,36.19,3260000000,104.51,1
688900,19.85,-2.46,2.46,4.75,4.75,14.74,14.74,12.78,12.78,523008.00,16.73,3590000000,104.52,0
5923700,20.55,-3.29,3.29,3.27,3.27,-6.16,6.16,0.98,0.98,627063.00,44.17,867050000,104.52,0
5609900,19.35,2.06,2.06,4.65,4.65,7.32,7.32,7.98,7.98,2229000.00,67.22,4350000000,104.53,0
1634000,22.45,3.55,3.55,8.72,8.72,11.64,11.64,18.72,18.72,4388000.00,5.03,1700000000,104.53,1
355800,24.44,4.36,4.36,4.85,4.85,3.56,3.56,13.73,13.73,250821.00,22.73,596610000,104.54,0
1708400,22.3,3.24,3.24,6.95,6.95,7.99,7.99,5.44,5.44,627063.00,44.17,867050000,104.55,0
1242100,24.78,-1.67,1.67,3.04,3.04,1.47,1.47,-14.34,14.34,257654.00,22.15,2710000000,104.55,1
348200,21.45,1.8,1.8,4.99,4.99,2.39,2.39,-0.97,0.97,68126.00,86.43,245050000,104.56,0
751300,34.15,1.79,1.79,5.24,5.24,11.42,11.42,3.64,3.64,2056007.00,39.53,4350000000,104.57,0
130000,32.02,2.23,2.23,3.39,3.39,4.13,4.13,7.31,7.31,5393037.00,29.99,1530000000,104.57,0
3046200,18.38,2.91,2.91,3.61,3.61,3.2,3.2,27.64,27.64,5393037.00,29.99,8660000000,104.58,0
107800,21.49,3.97,3.97,3.17,3.17,1.61,1.61,39.45,39.45,102932.00,12.19,375200000,104.65,0
292100,12.97,2.05,2.05,12.1,12.1,-4.63,4.63,-16.11,16.11,686073.00,32.94,429440000,104.67,1
1448300,24.75,2.91,2.91,5.77,5.77,6.45,6.45,13.27,13.27,627063.00,44.17,867050000,104.68,0
789500,40,1.52,1.52,12.83,12.83,8.55,8.55,6.81,6.81,248069.00,40.13,7920000000,104.68,1
110900,23,3.46,3.46,4.12,4.12,1.86,1.86,-16.33,16.33,224909.00,-10.44,1010000000,104.7,0
193400,29.35,2.12,2.12,6.77,6.77,4.41,4.41,16.89,16.89,201246.00,-13.48,493050000,104.7,0
1004700,26.49,1.42,1.42,7.64,7.64,11.4,11.4,20.19,20.19,228283.00,34.13,1800000000,104.7,0
231400,26.06,-1.62,1.62,5.08,5.08,1.36,1.36,-7.46,7.46,4193700.00,1.51,262720000,104.71,0
73900,39.39,-1.33,1.33,6.75,6.75,7.53,7.53,18.97,18.97,60148.00,40.83,2050000000,104.72,1
5594400,27.57,5.88,5.88,9.8,9.8,3.26,3.26,-0.33,0.33,70615000.00,-7.13,14920000000,104.72,1
656900,20.91,5.08,5.08,19.28,19.28,26.04,26.04,43.42,43.42,10505.00,-92.7,318540000,104.73,1
236400,12.32,1.99,1.99,3.88,3.88,8.93,8.93,-0.32,0.32,1661900.00,-3.88,1180000000,104.75,0
990700,16.23,1.76,1.76,6.78,6.78,-2.05,2.05,-13.12,13.12,2541500.00,-8.85,268240000,104.75,0
1528800,36.7,5.61,5.61,15.05,15.05,24.83,24.83,25.9,25.9,6909417.00,4.58,4270000000,104.77,0
876800,31.7,2.59,2.59,3.09,3.09,-6.07,6.07,-9.82,9.82,417907.00,79.14,8620000000,104.77,0
217900,29.05,2.65,2.65,3.38,3.38,5.64,5.64,11.52,11.52,108472.00,12.64,743750000,104.78,0
1421200,26.53,1.45,1.45,13.23,13.23,18.97,18.97,17.23,17.23,10250000.00,19.6,3570000000,104.78,1
467300,24.5,1.45,1.45,11.36,11.36,3.16,3.16,6.52,6.52,606299.00,0,643370000,104.83,1
24800,12.45,1.63,1.63,7.42,7.42,5.6,5.6,-8.25,8.25,1054707.00,-7.48,79890000,104.85,0
1442900,18.09,9.97,9.97,14.13,14.13,6.85,6.85,14.2,14.2,5393037.00,29.99,704420000,104.86,0
276600,31.71,2.29,2.29,4.55,4.55,5.28,5.28,-13.31,13.31,1015752.00,10.68,633980000,104.89,0
1393800,34.01,5.79,5.79,5,5,32.85,32.85,37.41,37.41,823611.00,0,663410000,104.91,1
1985600,27.6,3.6,3.6,3.6,3.6,12.93,12.93,-5.15,5.15,1088205.00,6.32,2350000000,104.92,0
1261300,21.85,2.82,2.82,4.3,4.3,-2.02,2.02,3.31,3.31,3400000.00,1.09,2020000000,104.92,0
569100,15.15,1.27,1.27,4.41,4.41,2.71,2.71,52.41,52.41,1037667.00,8.32,391150000,104.93,0
4258100,17.67,1.55,1.55,7.42,7.42,15.72,15.72,14.07,14.07,1350759.00,72.18,5120000000,104.95,0
99200,23.65,3.96,3.96,4.65,4.65,3.28,3.28,12.62,12.62,47034.00,36.43,249280000,104.95,1
385600,15.97,4.45,4.45,6.18,6.18,7.98,7.98,6.4,6.4,303956.00,0,1090000000,104.96,0
339500,26.97,2,2,4.66,4.66,2.16,2.16,10.99,10.99,1661900.00,-3.88,1180000000,104.96,0
1646200,19.38,4.47,4.47,7.01,7.01,10.36,10.36,10.68,10.68,67820000000.00,22.84,39430000000,104.97,0
267100,32.98,5.64,5.64,3.39,3.39,7.08,7.08,3.42,3.42,1360856.00,11.98,189580000,104.99,0
106500,12.7,3.25,3.25,3.93,3.93,5.66,5.66,1.44,1.44,719067.00,75.36,250400000,105,0
1050400,24.44,3.21,3.21,9.35,9.35,12.68,12.68,-9.65,9.65,5393037.00,29.99,2580000000,105.02,0
1767600,19.06,3.87,3.87,5.25,5.25,8.67,8.67,11.4,11.4,67820000000.00,22.84,39430000000,105.03,0
1100300,21.16,2.47,2.47,3.67,3.67,-12.78,12.78,-11.83,11.83,1096523.00,18.63,806860000,105.06,0
116300,33.51,-2.27,2.27,6.96,6.96,-1.73,1.73,-11.14,11.14,5393037.00,29.99,2750000000,105.08,0
7838300,15.93,3.98,3.98,17.3,17.3,18.7,18.7,26.93,26.93,12564000.00,4.28,5560000000,105.09,0
332100,16.77,2.32,2.32,10.99,10.99,15.98,15.98,-1.35,1.35,2682000.00,8.98,579560000,105.13,0
178800,18.96,-1.25,1.25,16.46,16.46,27.51,27.51,54.02,54.02,0.00,0,534540000,105.13,1
231200,23.6,4.38,4.38,3.24,3.24,33.03,33.03,38.74,38.74,251395.00,0,2660000000,105.17,0
905100,12.49,8.51,8.51,8.61,8.61,-21.35,21.35,-7.41,7.41,4740.00,15.44,2300000000,105.17,1
294000,37.56,2.79,2.79,3.39,3.39,6.31,6.31,8.71,8.71,251395.00,0,2660000000,105.17,1
1717800,12.04,1.69,1.69,4.79,4.79,3.08,3.08,13.16,13.16,2562984.00,49.44,33480000000,105.2,0
362200,18.85,1.62,1.62,5.6,5.6,-14.32,14.32,-6.22,6.22,142373.00,24.79,1660000000,105.2,0
365200,15.95,1.59,1.59,3.91,3.91,3.91,3.91,15.58,15.58,2825000.00,3.03,1440000000,105.23,1
223500,22.26,-5.12,5.12,3.29,3.29,7.69,7.69,12.14,12.14,289707.00,7.62,1210000000,105.25,0
183700,15.04,1.48,1.48,6.59,6.59,8.36,8.36,11.32,11.32,419349.00,-22.64,661960000,105.26,0
573700,20.59,3.42,3.42,7.24,7.24,3.99,3.99,16.2,16.2,783238.00,15.17,903070000,105.26,1
2652100,16.12,-11.96,11.96,3.47,3.47,15.56,15.56,52.22,52.22,216824.00,46.8,2070000000,105.27,1
3671300,33.8,11.55,11.55,12.67,12.67,12.67,12.67,36.57,36.57,1821592.00,4.4,303980000,105.28,1
765700,15.6,-1.95,1.95,4.98,4.98,12.8,12.8,-3.29,3.29,1379988.00,50.67,10600000000,105.29,0
751700,29.08,2.65,2.65,9.16,9.16,16.23,16.23,21.72,21.72,53019.00,2.43,1840000000,105.29,0
6330700,10.78,2.96,2.96,4.05,4.05,6.73,6.73,39.64,39.64,5393037.00,29.99,1970000000,105.29,1
97000,39.39,4.21,4.21,7.01,7.01,13.39,13.39,24.3,24.3,896900.00,-29.12,799270000,105.32,0
921000,22.4,5.91,5.91,36.17,36.17,38.7,38.7,50.84,50.84,123954.00,36.8,1360000000,105.34,1
303200,14.29,-1.99,1.99,3.33,3.33,5.31,5.31,13.32,13.32,212141.00,24.29,377050000,105.35,0
740800,33.18,1.62,1.62,7.07,7.07,7.03,7.03,4.5,4.5,2788322.00,8.63,6560000000,105.35,0
23400,12.86,1.82,1.82,4.3,4.3,-3.89,3.89,30.56,30.56,111322.00,4.5,107400000,105.37,0
620300,21.45,1.9,1.9,5.93,5.93,9.44,9.44,6.98,6.98,523008.00,16.73,3590000000,105.37,0
17327000,29,-1.33,1.33,3.2,3.2,3.42,3.42,-14.98,14.98,3459329.00,13.71,27540000000,105.38,1
19934700,17.82,4.15,4.15,5.95,5.95,5.63,5.63,22.47,22.47,7243000.00,-13.51,37910000000,105.4,0
1201300,10.38,5.06,5.06,5.17,5.17,7.68,7.68,35.86,35.86,1096523.00,18.63,806860000,105.41,0
154300,18.75,-1.32,1.32,4.75,4.75,4.17,4.17,22.95,22.95,193237.00,23.57,2670000000,105.41,0
312000,32.89,1.98,1.98,6.17,6.17,9.78,9.78,8.19,8.19,297928.00,3.2,2960000000,105.41,0
406200,34.94,13.77,13.77,27.8,27.8,34.49,34.49,24.79,24.79,60148.00,40.83,2050000000,105.42,0
1614600,33.9,1.56,1.56,4.76,4.76,8.45,8.45,16.94,16.94,321084.00,25.88,4590000000,105.42,0
58500,27.05,-4.59,4.59,5.46,5.46,24.65,24.65,24.08,24.08,5393037.00,29.99,553030000,105.43,0
8672800,15.73,3.9,3.9,4.24,4.24,-0.19,0.19,4.03,4.03,2321947.00,85.99,568720000,105.43,0
179600,39.94,1.6,1.6,8.09,8.09,-3.97,3.97,5.77,5.77,5393037.00,29.99,2750000000,105.49,0
3214400,14.62,5.87,5.87,6.64,6.64,-3.69,3.69,-13.29,13.29,1893200.00,0,553400000,105.51,0
3297000,24.55,-3.04,3.04,12.77,12.77,-3.54,3.54,-5.54,5.54,5393037.00,29.99,909220000,105.52,0
128700,15.62,2.97,2.97,4.2,4.2,9.92,9.92,12.54,12.54,5393037.00,29.99,704420000,105.56,0
571600,23.64,3.32,3.32,9.5,9.5,19.15,19.15,61.81,61.81,257654.00,22.15,2710000000,105.57,0
263900,31.65,1.28,1.28,7.65,7.65,8.95,8.95,21.97,21.97,5393037.00,29.99,553030000,105.59,1
25377500,11.4,7.24,7.24,6.24,6.24,-3.96,3.96,8.26,8.26,76589000.00,-19.87,87690000000,105.61,0
90200,22.4,2.28,2.28,9.16,9.16,4.67,4.67,21.15,21.15,1715081.00,28.89,145800000,105.63,0
69874100,14.2,2.31,2.31,7.33,7.33,11.72,11.72,15.45,15.45,5393037.00,29.99,55640000000,105.63,1
714900,20.75,7.35,7.35,8.58,8.58,9.85,9.85,12.22,12.22,1321744.00,-22.53,38820000,105.64,0
3730800,27.48,2.23,2.23,6.93,6.93,-8.89,8.89,-10.75,10.75,10063000.00,23.17,9740000000,105.66,1
