tcin,location_id,location_type_c,start_d,end_d
"77615852","639","STR","2021-11-07","9999-12-31"
"77615852","641","STR","2021-09-19","9999-12-31"
"77615852","642","STR","2021-09-19","9999-12-31"
"77615852","643","STR","2021-09-19","9999-12-31"
"77615852","645","STR","2021-11-07","9999-12-31"
"77615852","647","STR","2021-10-24","9999-12-31"
"77615852","649","STR","2021-11-07","9999-12-31"
"77615852","650","STR","2021-11-07","9999-12-31"
"77615852","652","STR","2021-09-19","9999-12-31"
"77615852","654","STR","2021-09-19","9999-12-31"
"77615852","655","STR","2021-11-07","9999-12-31"
"77615852","656","STR","2021-11-07","9999-12-31"
"77615852","657","STR","2021-10-24","9999-12-31"
"77615852","658","STR","2021-11-07","9999-12-31"
"77615852","659","STR","2021-09-19","9999-12-31"
"77615852","660","STR","2021-09-19","9999-12-31"
"77615852","661","STR","2021-11-07","9999-12-31"
"77615852","662","STR","2021-11-07","9999-12-31"
"77615852","663","STR","2021-09-19","9999-12-31"
"77615852","665","STR","2021-11-07","9999-12-31"
"77615852","666","STR","2021-09-19","9999-12-31"
"77615852","669","STR","2021-11-07","9999-12-31"
"77615852","670","STR","2021-09-19","9999-12-31"
"77615852","671","STR","2021-09-19","9999-12-31"
"77615852","672","STR","2021-11-07","9999-12-31"
"77615852","673","STR","2021-11-07","9999-12-31"
"77615852","674","STR","2021-11-07","9999-12-31"
"77615852","675","STR","2021-11-07","9999-12-31"
"77615852","676","STR","2021-09-19","9999-12-31"
"77615852","677","STR","2021-09-19","9999-12-31"
"77615852","679","STR","2021-11-07","9999-12-31"
"77615852","680","STR","2021-11-07","9999-12-31"
"77615852","681","STR","2021-09-19","9999-12-31"
"77615852","682","STR","2021-11-07","9999-12-31"
"77615852","684","STR","2021-09-19","9999-12-31"
"77615852","685","STR","2021-11-07","9999-12-31"
"77615852","686","STR","2021-09-19","9999-12-31"
"77615852","687","STR","2021-09-19","9999-12-31"
"77615852","688","STR","2021-11-07","9999-12-31"
"77615852","689","STR","2021-11-07","9999-12-31"
"77615852","690","STR","2021-11-07","9999-12-31"
"77615852","692","STR","2021-09-19","9999-12-31"
"77615852","693","STR","2021-11-07","9999-12-31"
"77615852","694","STR","2021-09-19","9999-12-31"
"77615852","695","STR","2021-10-24","9999-12-31"
"77615852","696","STR","2021-11-07","9999-12-31"
"77615852","699","STR","2021-11-07","9999-12-31"
"77615852","700","STR","2021-11-07","9999-12-31"
"77615852","731","STR","2021-09-19","9999-12-31"
"77615852","732","STR","2021-11-07","9999-12-31"
"77615852","733","STR","2021-09-19","9999-12-31"
"77615852","734","STR","2021-11-07","9999-12-31"
"77615852","735","STR","2021-11-07","9999-12-31"
"77615852","736","STR","2021-09-19","9999-12-31"
"77615852","737","STR","2021-09-19","9999-12-31"
"77615852","738","STR","2021-11-07","9999-12-31"
"77615852","739","STR","2021-09-19","9999-12-31"
"77615852","740","STR","2021-11-07","9999-12-31"
"77615852","746","STR","2021-09-19","9999-12-31"
"77615852","749","STR","2021-11-07","9999-12-31"
"77615852","750","STR","2021-11-07","9999-12-31"
"77615852","751","STR","2021-09-19","9999-12-31"
"77615852","752","STR","2021-11-07","9999-12-31"
"77615852","753","STR","2021-11-07","9999-12-31"
"77615852","754","STR","2021-11-07","9999-12-31"
"77615852","755","STR","2021-10-24","9999-12-31"
"77615852","756","STR","2021-11-07","9999-12-31"
"77615852","757","STR","2021-11-07","9999-12-31"
"77615852","758","STR","2021-11-07","9999-12-31"
"77615852","759","STR","2021-09-19","9999-12-31"
"77615852","760","STR","2021-11-07","9999-12-31"
"77615852","761","STR","2021-11-07","9999-12-31"
"77615852","762","STR","2021-11-07","9999-12-31"
"77615852","766","STR","2021-11-07","9999-12-31"
"77615852","767","STR","2021-09-19","9999-12-31"
"77615852","769","STR","2021-11-07","9999-12-31"
"77615852","770","STR","2021-09-19","9999-12-31"
"77615852","771","STR","2021-11-07","9999-12-31"
"77615852","772","STR","2021-11-07","9999-12-31"
"77615852","773","STR","2021-11-07","9999-12-31"
"77615852","774","STR","2021-11-07","9999-12-31"
"77615852","775","STR","2021-09-19","9999-12-31"
"77615852","778","STR","2022-10-16","9999-12-31"
"77615852","779","STR","2021-11-07","9999-12-31"
"77615852","780","STR","2021-09-19","9999-12-31"
"77615852","792","STR","2021-09-19","9999-12-31"
"77615852","793","STR","2021-11-07","9999-12-31"
"77615852","794","STR","2021-09-19","9999-12-31"
"77615852","795","STR","2021-11-07","9999-12-31"
"77615852","796","STR","2022-10-16","9999-12-31"
"77615852","797","STR","2021-11-07","9999-12-31"
"77615852","798","STR","2021-11-07","9999-12-31"
"77615852","799","STR","2021-11-07","9999-12-31"
"77615852","800","STR","2021-11-07","9999-12-31"
"77615852","802","STR","2021-09-19","9999-12-31"
"77615852","803","STR","2021-11-07","9999-12-31"
"77615852","804","STR","2021-11-07","9999-12-31"
"77615852","805","STR","2021-11-07","9999-12-31"
"77615852","806","STR","2021-11-07","9999-12-31"
"77615852","807","STR","2021-09-19","9999-12-31"
"77615852","808","STR","2021-11-07","9999-12-31"
"77615852","809","STR","2021-09-19","9999-12-31"
"77615852","810","STR","2021-09-19","9999-12-31"
"77615852","811","STR","2021-11-07","9999-12-31"
"77615852","813","STR","2021-11-07","9999-12-31"
"77615852","815","STR","2021-10-24","9999-12-31"
"77615852","816","STR","2021-11-07","9999-12-31"
"77615852","817","STR","2021-11-07","9999-12-31"
"77615852","818","STR","2021-11-07","9999-12-31"
"77615852","819","STR","2021-09-19","9999-12-31"
"77615852","821","STR","2021-11-07","9999-12-31"
"77615852","822","STR","2021-11-07","9999-12-31"
"77615852","823","STR","2021-11-07","9999-12-31"
"77615852","824","STR","2021-09-19","9999-12-31"
"77615852","825","STR","2021-09-19","9999-12-31"
"77615852","826","STR","2021-11-07","9999-12-31"
"77615852","827","STR","2021-09-19","9999-12-31"
"77615852","828","STR","2021-09-19","9999-12-31"
"77615852","830","STR","2021-11-07","9999-12-31"
"77615852","831","STR","2021-11-07","9999-12-31"
"77615852","832","STR","2021-11-07","9999-12-31"
"77615852","833","STR","2021-09-19","9999-12-31"
"77615852","834","STR","2021-11-07","9999-12-31"
"77615852","835","STR","2021-11-07","9999-12-31"
"77615852","836","STR","2021-09-19","9999-12-31"
"77615852","837","STR","2021-09-19","9999-12-31"
"77615852","838","STR","2021-09-19","9999-12-31"
"77615852","839","STR","2021-09-19","9999-12-31"
"77615852","840","STR","2021-09-19","9999-12-31"
"77615852","842","STR","2021-09-19","9999-12-31"
"77615852","843","STR","2021-09-19","9999-12-31"
"77615852","844","STR","2021-10-24","9999-12-31"
"77615852","845","STR","2021-11-07","9999-12-31"
"77615852","847","STR","2021-09-19","9999-12-31"
"77615852","848","STR","2021-11-07","9999-12-31"
"77615852","849","STR","2021-11-07","9999-12-31"
"77615852","850","STR","2021-11-07","9999-12-31"
"77615852","851","STR","2021-11-07","9999-12-31"
"77615852","852","STR","2021-09-19","9999-12-31"
"77615852","853","STR","2021-09-19","9999-12-31"
"77615852","854","STR","2021-11-07","9999-12-31"
"77615852","855","STR","2021-11-07","9999-12-31"
"77615852","856","STR","2021-11-07","9999-12-31"
"77615852","857","STR","2021-09-19","9999-12-31"
"77615852","858","STR","2021-11-07","9999-12-31"
"77615852","859","STR","2021-11-07","9999-12-31"
"77615852","860","STR","2021-11-07","9999-12-31"
"77615852","861","STR","2021-11-07","9999-12-31"
"77615852","862","STR","2021-09-19","9999-12-31"
"77615852","863","STR","2021-09-19","9999-12-31"
"77615852","864","STR","2021-09-19","9999-12-31"
"77615852","865","STR","2021-09-19","9999-12-31"
"77615852","866","STR","2021-09-19","9999-12-31"
"77615852","867","STR","2021-11-07","9999-12-31"
"77615852","868","STR","2022-10-16","9999-12-31"
"77615852","870","STR","2021-09-19","9999-12-31"
"77615852","871","STR","2021-09-19","9999-12-31"
"77615852","872","STR","2021-09-19","9999-12-31"
"77615852","873","STR","2021-11-07","9999-12-31"
"77615852","874","STR","2021-11-07","9999-12-31"
"77615852","876","STR","2022-10-16","9999-12-31"
"77615852","877","STR","2021-09-19","9999-12-31"
"77615852","878","STR","2021-11-07","9999-12-31"
"77615852","879","STR","2021-11-07","9999-12-31"
"77615852","880","STR","2021-10-24","9999-12-31"
"77615852","881","STR","2021-11-07","9999-12-31"
"77615852","882","STR","2021-11-07","9999-12-31"
"77615852","883","STR","2021-09-19","9999-12-31"
"77615852","884","STR","2021-11-07","9999-12-31"
"77615852","885","STR","2021-09-19","9999-12-31"
"77615852","887","STR","2021-11-07","9999-12-31"
"77615852","888","STR","2021-11-07","9999-12-31"
"77615852","891","STR","2021-11-07","9999-12-31"
"77615852","893","STR","2021-11-07","9999-12-31"
"77615852","894","STR","2021-11-07","9999-12-31"
"77615852","895","STR","2021-11-07","9999-12-31"
"77615852","896","STR","2021-09-19","9999-12-31"
"77615852","897","STR","2021-09-19","9999-12-31"
"77615852","898","STR","2021-11-07","9999-12-31"
"77615852","899","STR","2021-10-24","9999-12-31"
"77615852","901","STR","2021-09-19","9999-12-31"
"77615852","904","STR","2021-11-07","9999-12-31"
"77615852","905","STR","2021-11-07","9999-12-31"
"77615852","906","STR","2021-11-07","9999-12-31"
"77615852","907","STR","2021-09-19","9999-12-31"
"77615852","909","STR","2021-09-19","9999-12-31"
"77615852","910","STR","2021-09-19","9999-12-31"
"77615852","911","STR","2021-09-19","9999-12-31"
"77615852","912","STR","2021-09-19","9999-12-31"
"77615852","913","STR","2021-11-07","9999-12-31"
"77615852","914","STR","2021-09-19","9999-12-31"
"77615852","915","STR","2021-11-07","9999-12-31"
"77615852","918","STR","2021-10-24","9999-12-31"
"77615852","919","STR","2021-11-07","9999-12-31"
"77615852","921","STR","2021-11-07","9999-12-31"
"77615852","922","STR","2021-09-19","9999-12-31"
"77615852","923","STR","2021-09-19","9999-12-31"
"77615852","924","STR","2021-11-07","9999-12-31"
"77615852","926","STR","2021-11-07","9999-12-31"
"77615852","927","STR","2021-10-24","9999-12-31"
"77615852","928","STR","2021-09-19","9999-12-31"
"77615852","929","STR","2021-09-19","9999-12-31"
"77615852","930","STR","2021-09-19","9999-12-31"
"77615852","931","STR","2021-09-19","9999-12-31"
"77615852","935","STR","2021-09-19","9999-12-31"
"77615852","936","STR","2021-09-19","9999-12-31"
"77615852","937","STR","2021-09-19","9999-12-31"
"77615852","938","STR","2021-09-19","9999-12-31"
"77615852","939","STR","2021-11-07","9999-12-31"
"77615852","940","STR","2021-11-07","9999-12-31"
"77615852","941","STR","2021-11-07","9999-12-31"
"77615852","942","STR","2021-09-19","9999-12-31"
"77615852","943","STR","2021-09-19","9999-12-31"
"77615852","945","STR","2021-11-07","9999-12-31"
"77615852","949","STR","2021-09-19","9999-12-31"
"77615852","950","STR","2021-10-24","9999-12-31"
"77615852","952","STR","2021-09-19","9999-12-31"
"77615852","953","STR","2021-11-07","9999-12-31"
"77615852","955","STR","2021-09-19","9999-12-31"
"77615852","957","STR","2021-11-07","9999-12-31"
"77615852","958","STR","2021-11-07","9999-12-31"
"77615852","959","STR","2021-11-07","9999-12-31"
"77615852","961","STR","2021-09-19","9999-12-31"
"77615852","962","STR","2021-11-07","9999-12-31"
"77615852","963","STR","2021-11-07","9999-12-31"
"77615852","964","STR","2021-11-07","9999-12-31"
"77615852","966","STR","2021-09-19","9999-12-31"
"77615852","967","STR","2021-10-24","9999-12-31"
"77615852","968","STR","2021-09-19","9999-12-31"
"77615852","969","STR","2021-11-07","9999-12-31"
"77615852","970","STR","2021-11-07","9999-12-31"
"77615852","982","STR","2021-11-07","9999-12-31"
"77615852","984","STR","2021-09-19","9999-12-31"
"77615852","985","STR","2021-09-19","9999-12-31"
"77615852","986","STR","2021-11-07","9999-12-31"
"77615852","988","STR","2021-11-07","9999-12-31"
"77615852","989","STR","2021-11-07","9999-12-31"
"77615852","990","STR","2021-11-07","9999-12-31"
"77615852","992","STR","2021-11-07","9999-12-31"
"77615852","993","STR","2021-11-07","9999-12-31"
"77615852","995","STR","2021-09-19","9999-12-31"
"77615852","996","STR","2021-09-19","9999-12-31"
"77615852","997","STR","2021-09-19","9999-12-31"
"77615852","1000","STR","2021-09-19","9999-12-31"
"77615852","1001","STR","2021-09-19","9999-12-31"
"77615852","1002","STR","2021-10-24","9999-12-31"
"77615852","1003","STR","2021-11-07","9999-12-31"
"77615852","1004","STR","2021-11-07","9999-12-31"
"77615852","1005","STR","2021-09-19","9999-12-31"
"77615852","1006","STR","2021-11-07","9999-12-31"
"77615852","1007","STR","2021-11-07","9999-12-31"
"77615852","1008","STR","2021-11-07","9999-12-31"
"77615852","1009","STR","2021-09-19","9999-12-31"
"77615852","1010","STR","2021-09-19","9999-12-31"
"77615852","1011","STR","2021-09-19","9999-12-31"
"77615852","1012","STR","2021-11-07","9999-12-31"
"77615852","1013","STR","2021-09-19","9999-12-31"
"77615852","1014","STR","2021-09-19","9999-12-31"
"77615852","1015","STR","2021-11-07","9999-12-31"
"77615852","1016","STR","2021-11-07","9999-12-31"
"77615852","1017","STR","2021-11-07","9999-12-31"
"77615852","1018","STR","2021-09-19","9999-12-31"
"77615852","1019","STR","2021-11-07","9999-12-31"
"77615852","1021","STR","2021-09-19","9999-12-31"
"77615852","1022","STR","2021-11-07","9999-12-31"
"77615852","1023","STR","2021-09-19","9999-12-31"
"77615852","1024","STR","2021-09-19","9999-12-31"
"77615852","1025","STR","2021-09-19","9999-12-31"
"77615852","1026","STR","2021-09-19","9999-12-31"
"77615852","1027","STR","2021-09-19","9999-12-31"
"77615852","1028","STR","2021-10-24","9999-12-31"
"77615852","1029","STR","2021-10-24","9999-12-31"
"77615852","1030","STR","2021-09-19","9999-12-31"
"77615852","1031","STR","2021-09-19","9999-12-31"
"77615852","1032","STR","2021-09-19","9999-12-31"
"77615852","1034","STR","2021-09-19","9999-12-31"
"77615852","1035","STR","2021-11-07","9999-12-31"
"77615852","1036","STR","2021-11-07","9999-12-31"
"77615852","1037","STR","2021-11-07","9999-12-31"
"77615852","1038","STR","2021-09-19","9999-12-31"
"77615852","1039","STR","2021-09-19","9999-12-31"
"77615852","1040","STR","2021-11-07","9999-12-31"
"77615852","1041","STR","2021-11-07","9999-12-31"
"77615852","1042","STR","2021-09-19","9999-12-31"
"77615852","1043","STR","2021-11-07","9999-12-31"
"77615852","1044","STR","2021-09-19","9999-12-31"
"77615852","1045","STR","2021-11-07","9999-12-31"
"77615852","1046","STR","2021-09-19","9999-12-31"
"77615852","1047","STR","2021-09-19","9999-12-31"
"77615852","1048","STR","2021-11-07","9999-12-31"
"77615852","1049","STR","2021-09-19","9999-12-31"
"77615852","1050","STR","2021-11-07","9999-12-31"
"77615852","1051","STR","2021-11-07","9999-12-31"
"77615852","1052","STR","2021-11-07","9999-12-31"
"77615852","1053","STR","2021-11-07","9999-12-31"
"77615852","1054","STR","2021-09-19","9999-12-31"
"77615852","1055","STR","2021-09-19","9999-12-31"
"77615852","1056","STR","2021-10-24","9999-12-31"
"77615852","1057","STR","2021-09-19","9999-12-31"
"77615852","1058","STR","2021-09-19","9999-12-31"
"77615852","1059","STR","2021-11-07","9999-12-31"
"77615852","1060","STR","2021-09-19","9999-12-31"
"77615852","1061","STR","2021-09-19","9999-12-31"
"77615852","1062","STR","2021-10-24","9999-12-31"
"77615852","1064","STR","2021-11-07","9999-12-31"
"77615852","1065","STR","2021-09-19","9999-12-31"
"77615852","1066","STR","2021-11-07","9999-12-31"
"77615852","1068","STR","2021-11-07","9999-12-31"
"77615852","1069","STR","2021-09-19","9999-12-31"
"77615852","1070","STR","2021-11-07","9999-12-31"
"77615852","1071","STR","2021-09-19","9999-12-31"
"77615852","1072","STR","2021-10-24","9999-12-31"
"77615852","1073","STR","2021-11-07","9999-12-31"
"77615852","1075","STR","2021-11-07","9999-12-31"
"77615852","1077","STR","2021-11-07","9999-12-31"
"77615852","1078","STR","2021-09-19","9999-12-31"
"77615852","1080","STR","2021-11-07","9999-12-31"
"77615852","1081","STR","2022-10-16","9999-12-31"
"77615852","1082","STR","2021-11-07","9999-12-31"
"77615852","1083","STR","2021-09-19","9999-12-31"
"77615852","1084","STR","2022-10-16","9999-12-31"
"77615852","1085","STR","2021-09-19","9999-12-31"
"77615852","1086","STR","2021-09-19","9999-12-31"
"77615852","1087","STR","2021-09-19","9999-12-31"
"77615852","1088","STR","2021-09-19","9999-12-31"
"77615852","1090","STR","2021-09-19","9999-12-31"
"77615852","1091","STR","2021-11-07","9999-12-31"
"77615852","1092","STR","2021-09-19","9999-12-31"
"77615852","1094","STR","2021-09-19","9999-12-31"
"77615852","1095","STR","2021-09-19","9999-12-31"
"77615852","1096","STR","2021-11-07","9999-12-31"
"77615852","1097","STR","2021-09-19","9999-12-31"
"77615852","1098","STR","2021-09-19","9999-12-31"
"77615852","1100","STR","2021-09-19","9999-12-31"
"77615852","1101","STR","2021-11-07","9999-12-31"
"77615852","1102","STR","2021-09-19","9999-12-31"
"77615852","1103","STR","2021-10-24","9999-12-31"
"77615852","1104","STR","2021-11-07","9999-12-31"
"77615852","1105","STR","2021-11-07","9999-12-31"
"77615852","1106","STR","2021-11-07","9999-12-31"
"77615852","1107","STR","2021-09-19","9999-12-31"
"77615852","1108","STR","2021-09-19","9999-12-31"
"77615852","1109","STR","2021-09-19","9999-12-31"
"77615852","1110","STR","2021-11-07","9999-12-31"
"77615852","1112","STR","2021-11-07","9999-12-31"
"77615852","1113","STR","2021-10-24","9999-12-31"
"77615852","1114","STR","2021-11-07","9999-12-31"
"77615852","1115","STR","2021-11-07","9999-12-31"
"77615852","1117","STR","2021-11-07","9999-12-31"
"77615852","1118","STR","2021-09-19","9999-12-31"
"77615852","1120","STR","2021-09-19","9999-12-31"
"77615852","1121","STR","2021-10-24","9999-12-31"
"77615852","1122","STR","2021-09-19","9999-12-31"
"77615852","1124","STR","2021-09-19","9999-12-31"
"77615852","1125","STR","2021-11-07","9999-12-31"
"77615852","1126","STR","2021-10-24","9999-12-31"
"77615852","1128","STR","2021-09-19","9999-12-31"
"77615852","1129","STR","2021-11-07","9999-12-31"
"77615852","1131","STR","2021-09-19","9999-12-31"
"77615852","1132","STR","2021-11-07","9999-12-31"
"77615852","1133","STR","2021-11-07","9999-12-31"
"77615852","1134","STR","2021-09-19","9999-12-31"
"77615852","1135","STR","2021-10-24","9999-12-31"
"77615852","1137","STR","2021-09-19","9999-12-31"
"77615852","1138","STR","2021-09-19","9999-12-31"
"77615852","1140","STR","2021-10-24","9999-12-31"
"77615852","1141","STR","2021-11-07","9999-12-31"
"77615852","1142","STR","2021-10-24","9999-12-31"
"77615852","1143","STR","2021-09-19","9999-12-31"
"77615852","1144","STR","2021-10-24","9999-12-31"
"77615852","1146","STR","2021-09-19","9999-12-31"
"77615852","1148","STR","2021-09-19","9999-12-31"
"77615852","1151","STR","2021-09-19","9999-12-31"
"77615852","1152","STR","2021-09-19","9999-12-31"
"77615852","1153","STR","2021-09-19","9999-12-31"
"77615852","1154","STR","2021-09-19","9999-12-31"
"77615852","1155","STR","2021-09-19","9999-12-31"
"77615852","1156","STR","2021-09-19","9999-12-31"
"77615852","1157","STR","2021-09-19","9999-12-31"
"77615852","1158","STR","2021-09-19","9999-12-31"
"77615852","1159","STR","2021-09-19","9999-12-31"
"77615852","1160","STR","2021-11-07","9999-12-31"
"77615852","1161","STR","2021-09-19","9999-12-31"
"77615852","1162","STR","2021-11-07","9999-12-31"
"77615852","1163","STR","2021-10-24","9999-12-31"
"77615852","1165","STR","2021-11-07","9999-12-31"
"77615852","1166","STR","2021-11-07","9999-12-31"
"77615852","1167","STR","2021-11-07","9999-12-31"
"77615852","1168","STR","2021-09-19","9999-12-31"
"77615852","1169","STR","2021-11-07","9999-12-31"
"77615852","1170","STR","2021-10-24","9999-12-31"
"77615852","1171","STR","2021-09-19","9999-12-31"
"77615852","1172","STR","2021-11-07","9999-12-31"
"77615852","1175","STR","2021-09-19","9999-12-31"
"77615852","1176","STR","2021-09-19","9999-12-31"
"77615852","1177","STR","2021-11-07","9999-12-31"
"77615852","1178","STR","2021-09-19","9999-12-31"
"77615852","1180","STR","2021-09-19","9999-12-31"
"77615852","1181","STR","2021-11-07","9999-12-31"
"77615852","1182","STR","2021-09-19","9999-12-31"
"77615852","1183","STR","2021-09-19","9999-12-31"
"77615852","1184","STR","2021-09-19","9999-12-31"
"77615852","1185","STR","2021-10-17","9999-12-31"
"77615852","1187","STR","2021-09-19","9999-12-31"
"77615852","1188","STR","2021-11-07","9999-12-31"
"77615852","1190","STR","2021-11-07","9999-12-31"
"77615852","1191","STR","2021-09-19","9999-12-31"
"77615852","1192","STR","2021-09-19","9999-12-31"
"77615852","1193","STR","2021-09-19","9999-12-31"
"77615852","1194","STR","2021-11-07","9999-12-31"
"77615852","1195","STR","2021-11-07","9999-12-31"
"77615852","1196","STR","2021-09-19","9999-12-31"
"77615852","1197","STR","2022-10-16","9999-12-31"
"77615852","1198","STR","2021-11-07","9999-12-31"
"77615852","1199","STR","2021-11-07","9999-12-31"
"77615852","1200","STR","2021-09-19","9999-12-31"
"77615852","1201","STR","2021-11-07","9999-12-31"
"77615852","1204","STR","2021-09-19","9999-12-31"
"77615852","1205","STR","2021-09-19","9999-12-31"
"77615852","1206","STR","2021-09-19","9999-12-31"
"77615852","1207","STR","2021-09-19","9999-12-31"
"77615852","1208","STR","2021-09-19","9999-12-31"
"77615852","1209","STR","2021-11-07","9999-12-31"
"77615852","1210","STR","2021-11-07","9999-12-31"
"77615852","1211","STR","2021-11-07","9999-12-31"
"77615852","1212","STR","2021-09-19","9999-12-31"
"77615852","1213","STR","2021-11-07","9999-12-31"
"77615852","1214","STR","2021-11-07","9999-12-31"
"77615852","1215","STR","2021-11-07","9999-12-31"
"77615852","1216","STR","2021-11-07","9999-12-31"
"77615852","1217","STR","2021-09-19","9999-12-31"
"77615852","1218","STR","2021-09-19","9999-12-31"
"77615852","1219","STR","2021-09-19","9999-12-31"
"77615852","1220","STR","2021-11-07","9999-12-31"
"77615852","1221","STR","2021-09-19","9999-12-31"
"77615852","1222","STR","2021-09-19","9999-12-31"
"77615852","1223","STR","2021-11-07","9999-12-31"
"77615852","1224","STR","2021-09-19","9999-12-31"
"77615852","1225","STR","2021-11-07","9999-12-31"
"77615852","1226","STR","2021-11-07","9999-12-31"
"77615852","1227","STR","2021-09-19","9999-12-31"
"77615852","1228","STR","2021-09-19","9999-12-31"
"77615852","1229","STR","2021-09-19","9999-12-31"
"77615852","1230","STR","2021-11-07","9999-12-31"
"77615852","1231","STR","2021-11-07","9999-12-31"
"77615852","1232","STR","2021-11-07","9999-12-31"
"77615852","1233","STR","2021-11-07","9999-12-31"
"77615852","1234","STR","2021-11-07","9999-12-31"
"77615852","1235","STR","2021-09-19","9999-12-31"
"77615852","1236","STR","2021-10-24","9999-12-31"
"77615852","1237","STR","2021-09-19","9999-12-31"
"77615852","1238","STR","2021-09-19","9999-12-31"
"77615852","1239","STR","2021-11-07","9999-12-31"
"77615852","1241","STR","2021-10-24","9999-12-31"
"77615852","1242","STR","2021-11-07","9999-12-31"
"77615852","1244","STR","2021-11-07","9999-12-31"
"77615852","1246","STR","2021-11-07","9999-12-31"
"77615852","1247","STR","2021-09-19","9999-12-31"
"77615852","1248","STR","2021-09-19","9999-12-31"
"77615852","1249","STR","2021-09-19","9999-12-31"
"77615852","1250","STR","2021-09-19","9999-12-31"
"77615852","1251","STR","2021-10-24","9999-12-31"
"77615852","1252","STR","2021-10-24","9999-12-31"
"77615852","1253","STR","2021-11-07","9999-12-31"
"77615852","1254","STR","2021-09-19","9999-12-31"
"77615852","1255","STR","2021-09-19","9999-12-31"
"77615852","1256","STR","2022-10-16","9999-12-31"
"77615852","1257","STR","2021-11-07","9999-12-31"
"77615852","1258","STR","2021-09-19","9999-12-31"
"77615852","1259","STR","2021-09-19","9999-12-31"
"77615852","1260","STR","2021-11-07","9999-12-31"
"77615852","1261","STR","2021-11-07","9999-12-31"
"77615852","1263","STR","2021-11-07","9999-12-31"
"77615852","1264","STR","2021-09-19","9999-12-31"
"77615852","1265","STR","2021-09-19","9999-12-31"
"77615852","1266","STR","2021-09-19","9999-12-31"
"77615852","1267","STR","2021-10-24","9999-12-31"
"77615852","1268","STR","2021-09-19","9999-12-31"
"77615852","1269","STR","2021-09-19","9999-12-31"
"77615852","1270","STR","2021-11-07","9999-12-31"
"77615852","1271","STR","2021-10-24","9999-12-31"
"77615852","1272","STR","2021-09-19","9999-12-31"
"77615852","1273","STR","2021-11-07","9999-12-31"
"77615852","1274","STR","2021-11-07","9999-12-31"
"77615852","1275","STR","2021-09-19","9999-12-31"
"77615852","1278","STR","2021-11-07","9999-12-31"
"77615852","1279","STR","2021-09-19","9999-12-31"
"77615852","1280","STR","2021-10-24","9999-12-31"
"77615852","1281","STR","2021-09-19","9999-12-31"
"77615852","1282","STR","2021-11-07","9999-12-31"
"77615852","1283","STR","2021-11-07","9999-12-31"
"77615852","1284","STR","2021-10-24","9999-12-31"
"77615852","1285","STR","2021-11-07","9999-12-31"
"77615852","1286","STR","2021-09-19","9999-12-31"
"77615852","1287","STR","2021-09-19","9999-12-31"
"77615852","1288","STR","2021-11-07","9999-12-31"
"77615852","1289","STR","2021-09-19","9999-12-31"
"77615852","1290","STR","2021-09-19","9999-12-31"
"77615852","1291","STR","2021-11-07","9999-12-31"
"77615852","1292","STR","2021-11-07","9999-12-31"
"77615852","1293","STR","2021-09-19","9999-12-31"
"77615852","1294","STR","2021-09-19","9999-12-31"
"77615852","1295","STR","2021-10-24","9999-12-31"
"77615852","1296","STR","2021-09-19","9999-12-31"
"77615852","1298","STR","2021-09-19","9999-12-31"
"77615852","1299","STR","2021-09-19","9999-12-31"
"77615852","1300","STR","2021-09-19","9999-12-31"
"77615852","1301","STR","2021-11-07","9999-12-31"
"77615852","1302","STR","2021-09-19","9999-12-31"
"77615852","1303","STR","2021-11-07","9999-12-31"
"77615852","1304","STR","2021-09-19","9999-12-31"
"77615852","1307","STR","2021-09-19","9999-12-31"
"77615852","1308","STR","2021-09-19","9999-12-31"
"77615852","1309","STR","2022-10-16","9999-12-31"
"77615852","1310","STR","2021-11-07","9999-12-31"
"77615852","1311","STR","2021-11-07","9999-12-31"
"77615852","1312","STR","2021-09-19","9999-12-31"
"77615852","1313","STR","2021-09-19","9999-12-31"
"77615852","1314","STR","2021-11-07","9999-12-31"
"77615852","1315","STR","2022-08-07","9999-12-31"
"77615852","1316","STR","2021-11-07","9999-12-31"
"77615852","1317","STR","2021-11-07","9999-12-31"
"77615852","1318","STR","2021-09-19","9999-12-31"
"77615852","1319","STR","2021-11-07","9999-12-31"
"77615852","1322","STR","2021-11-07","9999-12-31"
"77615852","1323","STR","2021-11-07","9999-12-31"
"77615852","1324","STR","2021-11-07","9999-12-31"
"77615852","1325","STR","2021-09-19","9999-12-31"
"77615852","1326","STR","2021-11-07","9999-12-31"
"77615852","1327","STR","2021-11-07","9999-12-31"
"77615852","1328","STR","2021-09-19","9999-12-31"
"77615852","1329","STR","2021-09-19","9999-12-31"
"77615852","1330","STR","2021-09-19","9999-12-31"
"77615852","1331","STR","2021-11-07","9999-12-31"
"77615852","1332","STR","2021-09-19","9999-12-31"
"77615852","1333","STR","2021-11-07","9999-12-31"
"77615852","1334","STR","2021-11-07","9999-12-31"
"77615852","1335","STR","2021-11-07","9999-12-31"
"77615852","1336","STR","2021-09-19","9999-12-31"
"77615852","1338","STR","2021-10-24","9999-12-31"
"77615852","1339","STR","2021-09-19","9999-12-31"
"77615852","1340","STR","2021-09-19","9999-12-31"
"77615852","1341","STR","2021-09-19","9999-12-31"
"77615852","1342","STR","2021-09-19","9999-12-31"
"77615852","1344","STR","2021-09-19","9999-12-31"
"77615852","1345","STR","2021-09-19","9999-12-31"
