tcin,location_id,item_location_status_c
"13954338","1945","A"
"13954338","1946","A"
"13954338","1947","A"
"13954338","1948","A"
"13954338","1949","A"
"13954338","1950","A"
"13954338","1951","A"
"13954338","1952","A"
"13954338","1953","A"
"13954338","1954","A"
"13954338","1955","A"
"13954338","1956","A"
"13954338","1957","A"
"13954338","1958","A"
"13954338","1959","A"
"13954338","1960","A"
"13954338","1961","A"
"13954338","1962","A"
"13954338","1963","A"
"13954338","1964","A"
"13954338","1965","A"
"13954338","1966","A"
"13954338","1967","A"
"13954338","1968","A"
"13954338","1969","A"
"13954338","1970","A"
"13954338","1971","A"
"13954338","1972","A"
"13954338","1973","A"
"13954338","1974","A"
"13954338","1975","A"
"13954338","1976","A"
"13954338","1977","A"
"13954338","1978","A"
"13954338","1979","A"
"13954338","1980","A"
"13954338","1981","A"
"13954338","1982","A"
"13954338","1983","A"
"13954338","1984","A"
"13954338","2006","A"
"13954338","2007","A"
"13954338","2008","A"
"13954338","2009","A"
"13954338","2010","A"
"13954338","2011","A"
"13954338","2014","A"
"13954338","2015","A"
"13954338","2016","A"
"13954338","2017","A"
"13954338","2018","A"
"13954338","2019","A"
"13954338","2020","A"
"13954338","2021","A"
"13954338","2022","A"
"13954338","2023","A"
"13954338","2024","A"
"13954338","2025","A"
"13954338","2026","A"
"13954338","2027","A"
"13954338","2028","A"
"13954338","2029","A"
"13954338","2030","A"
"13954338","2031","A"
"13954338","2032","A"
"13954338","2033","A"
"13954338","2034","A"
"13954338","2035","A"
"13954338","2036","A"
"13954338","2037","A"
"13954338","2038","A"
"13954338","2040","A"
"13954338","2041","A"
"13954338","2042","A"
"13954338","2043","A"
"13954338","2044","A"
"13954338","2045","A"
"13954338","2046","A"
"13954338","2048","A"
"13954338","2051","A"
"13954338","2052","A"
"13954338","2053","A"
"13954338","2055","A"
"13954338","2056","A"
"13954338","2057","A"
"13954338","2058","A"
"13954338","2059","A"
"13954338","2061","A"
"13954338","2062","A"
"13954338","2063","A"
"13954338","2064","A"
"13954338","2065","A"
"13954338","2066","A"
"13954338","2067","A"
"13954338","2068","A"
"13954338","2069","A"
"13954338","2070","A"
"13954338","2071","A"
"13954338","2072","A"
"13954338","2073","A"
"13954338","2074","A"
"13954338","2075","A"
"13954338","2076","A"
"13954338","2077","A"
"13954338","2078","A"
"13954338","2079","A"
"13954338","2080","A"
"13954338","2081","A"
"13954338","2082","A"
"13954338","2083","A"
"13954338","2084","A"
"13954338","2085","A"
"13954338","2086","A"
"13954338","2087","A"
"13954338","2088","A"
"13954338","2089","A"
"13954338","2090","A"
"13954338","2091","A"
"13954338","2092","A"
"13954338","2093","A"
"13954338","2095","A"
"13954338","2096","A"
"13954338","2098","A"
"13954338","2099","A"
"13954338","2100","A"
"13954338","2101","A"
"13954338","2102","A"
"13954338","2103","A"
"13954338","2104","A"
"13954338","2105","A"
"13954338","2106","A"
"13954338","2108","A"
"13954338","2109","A"
"13954338","2110","A"
"13954338","2111","A"
"13954338","2112","A"
"13954338","2113","A"
"13954338","2114","A"
"13954338","2115","A"
"13954338","2118","A"
"13954338","2119","A"
"13954338","2120","A"
"13954338","2121","A"
"13954338","2122","A"
"13954338","2123","A"
"13954338","2124","A"
"13954338","2125","A"
"13954338","2126","A"
"13954338","2127","A"
"13954338","2128","A"
"13954338","2129","A"
"13954338","2130","A"
"13954338","2131","A"
"13954338","2132","A"
"13954338","2133","A"
"13954338","2134","A"
"13954338","2135","A"
"13954338","2136","A"
"13954338","2137","A"
"13954338","2138","A"
"13954338","2139","A"
"13954338","2140","A"
"13954338","2141","A"
"13954338","2142","A"
"13954338","2143","A"
"13954338","2144","A"
"13954338","2145","A"
"13954338","2146","A"
"13954338","2147","A"
"13954338","2149","A"
"13954338","2150","A"
"13954338","2151","A"
"13954338","2152","A"
"13954338","2153","A"
"13954338","2154","A"
"13954338","2155","A"
"13954338","2156","A"
"13954338","2157","A"
"13954338","2158","A"
"13954338","2159","A"
"13954338","2161","A"
"13954338","2163","A"
"13954338","2164","A"
"13954338","2165","A"
"13954338","2166","A"
"13954338","2167","A"
"13954338","2168","A"
"13954338","2169","A"
"13954338","2170","A"
"13954338","2171","A"
"13954338","2172","A"
"13954338","2173","A"
"13954338","2174","A"
"13954338","2175","A"
"13954338","2176","A"
"13954338","2177","A"
"13954338","2178","A"
"13954338","2179","A"
"13954338","2180","A"
"13954338","2181","A"
"13954338","2182","A"
"13954338","2183","A"
"13954338","2184","A"
"13954338","2185","A"
"13954338","2186","A"
"13954338","2187","A"
"13954338","2188","A"
"13954338","2189","A"
"13954338","2190","A"
"13954338","2191","A"
"13954338","2192","A"
"13954338","2193","A"
"13954338","2194","A"
"13954338","2195","A"
"13954338","2196","A"
"13954338","2197","A"
"13954338","2199","A"
"13954338","2200","A"
"13954338","2201","A"
"13954338","2202","A"
"13954338","2203","A"
"13954338","2204","A"
"13954338","2205","A"
"13954338","2206","A"
"13954338","2207","A"
"13954338","2208","A"
"13954338","2210","A"
"13954338","2211","A"
"13954338","2212","A"
"13954338","2213","A"
"13954338","2214","A"
"13954338","2216","A"
"13954338","2217","A"
"13954338","2218","A"
"13954338","2219","A"
"13954338","2220","A"
"13954338","2221","A"
"13954338","2222","A"
"13954338","2223","A"
"13954338","2224","A"
"13954338","2225","A"
"13954338","2226","A"
"13954338","2227","A"
"13954338","2228","A"
"13954338","2229","A"
"13954338","2230","A"
"13954338","2231","A"
"13954338","2232","A"
"13954338","2233","A"
"13954338","2234","A"
"13954338","2235","A"
"13954338","2236","A"
"13954338","2237","A"
"13954338","2238","A"
"13954338","2239","A"
"13954338","2240","A"
"13954338","2241","A"
"13954338","2243","A"
"13954338","2244","A"
"13954338","2245","A"
"13954338","2246","A"
"13954338","2247","A"
"13954338","2248","A"
"13954338","2249","A"
"13954338","2250","A"
"13954338","2251","A"
"13954338","2252","A"
"13954338","2253","A"
"13954338","2254","A"
"13954338","2255","A"
"13954338","2256","A"
"13954338","2258","A"
"13954338","2259","A"
"13954338","2260","A"
"13954338","2261","A"
"13954338","2262","A"
"13954338","2264","A"
"13954338","2265","A"
"13954338","2266","A"
"13954338","2267","A"
"13954338","2268","A"
"13954338","2269","A"
"13954338","2270","A"
"13954338","2271","A"
"13954338","2272","A"
"13954338","2273","A"
"13954338","2274","A"
"13954338","2275","A"
"13954338","2276","A"
"13954338","2277","A"
"13954338","2278","A"
"13954338","2279","A"
"13954338","2280","A"
"13954338","2281","A"
"13954338","2283","A"
"13954338","2284","A"
"13954338","2287","A"
"13954338","2288","A"
"13954338","2289","A"
"13954338","2290","A"
"13954338","2292","A"
"13954338","2294","A"
"13954338","2295","A"
"13954338","2296","A"
"13954338","2297","A"
"13954338","2300","A"
"13954338","2301","A"
"13954338","2302","A"
"13954338","2303","A"
"13954338","2304","A"
"13954338","2305","A"
"13954338","2306","A"
"13954338","2307","A"
"13954338","2308","A"
"13954338","2309","A"
"13954338","2310","A"
"13954338","2312","A"
"13954338","2313","A"
"13954338","2314","A"
"13954338","2315","A"
"13954338","2316","A"
"13954338","2317","A"
"13954338","2319","A"
"13954338","2320","A"
"13954338","2321","A"
"13954338","2322","A"
"13954338","2323","A"
"13954338","2324","A"
"13954338","2325","A"
"13954338","2326","A"
"13954338","2327","A"
"13954338","2328","A"
"13954338","2329","A"
"13954338","2330","A"
"13954338","2331","A"
"13954338","2332","A"
"13954338","2333","A"
"13954338","2334","A"
"13954338","2335","A"
"13954338","2337","A"
"13954338","2338","A"
"13954338","2339","A"
"13954338","2340","A"
"13954338","2341","A"
"13954338","2342","A"
"13954338","2343","A"
"13954338","2344","D"
"13954338","2345","A"
"13954338","2346","A"
"13954338","2347","A"
"13954338","2348","A"
"13954338","2349","A"
"13954338","2350","A"
"13954338","2351","A"
"13954338","2354","A"
"13954338","2355","A"
"13954338","2356","A"
"13954338","2357","A"
"13954338","2358","A"
"13954338","2359","A"
"13954338","2360","A"
"13954338","2361","A"
"13954338","2362","A"
"13954338","2363","A"
"13954338","2364","A"
"13954338","2365","A"
"13954338","2366","A"
"13954338","2367","A"
"13954338","2368","A"
"13954338","2369","A"
"13954338","2370","A"
"13954338","2371","A"
"13954338","2372","A"
"13954338","2373","A"
"13954338","2374","A"
"13954338","2375","A"
"13954338","2376","A"
"13954338","2377","A"
"13954338","2378","A"
"13954338","2379","A"
"13954338","2380","D"
"13954338","2381","A"
"13954338","2382","A"
"13954338","2383","A"
"13954338","2384","A"
"13954338","2385","A"
"13954338","2386","A"
"13954338","2387","A"
"13954338","2388","A"
"13954338","2389","A"
"13954338","2390","A"
"13954338","2391","A"
"13954338","2392","A"
"13954338","2394","A"
"13954338","2395","A"
"13954338","2396","A"
"13954338","2397","A"
"13954338","2398","A"
"13954338","2399","A"
"13954338","2400","A"
"13954338","2403","A"
"13954338","2404","A"
"13954338","2406","A"
"13954338","2407","A"
"13954338","2408","A"
"13954338","2409","A"
"13954338","2410","A"
"13954338","2411","A"
"13954338","2412","A"
"13954338","2414","A"
"13954338","2415","A"
"13954338","2418","A"
"13954338","2419","A"
"13954338","2420","A"
"13954338","2421","A"
"13954338","2422","A"
"13954338","2423","A"
"13954338","2424","A"
"13954338","2425","A"
"13954338","2426","A"
"13954338","2427","A"
"13954338","2428","A"
"13954338","2429","A"
"13954338","2430","A"
"13954338","2431","A"
"13954338","2432","A"
"13954338","2433","A"
"13954338","2434","A"
"13954338","2436","A"
"13954338","2437","A"
"13954338","2438","A"
"13954338","2439","A"
"13954338","2440","A"
"13954338","2442","A"
"13954338","2445","A"
"13954338","2446","A"
"13954338","2448","A"
"13954338","2449","A"
"13954338","2450","A"
"13954338","2451","A"
"13954338","2454","A"
"13954338","2455","A"
"13954338","2456","A"
"13954338","2457","A"
"13954338","2458","A"
"13954338","2459","A"
"13954338","2460","A"
"13954338","2461","A"
"13954338","2462","A"
"13954338","2463","A"
"13954338","2465","A"
"13954338","2467","A"
"13954338","2468","A"
"13954338","2469","A"
"13954338","2470","A"
"13954338","2471","A"
"13954338","2472","A"
"13954338","2473","A"
"13954338","2474","A"
"13954338","2475","A"
"13954338","2476","A"
"13954338","2478","A"
"13954338","2479","A"
"13954338","2480","A"
"13954338","2482","A"
"13954338","2483","A"
"13954338","2485","A"
"13954338","2486","A"
"13954338","2487","A"
"13954338","2488","A"
"13954338","2489","A"
"13954338","2490","A"
"13954338","2491","A"
"13954338","2492","A"
"13954338","2493","A"
"13954338","2494","A"
"13954338","2495","A"
"13954338","2496","A"
"13954338","2497","A"
"13954338","2498","A"
"13954338","2499","A"
"13954338","2501","A"
"13954338","2503","A"
"13954338","2516","A"
"13954338","2519","A"
"13954338","2520","A"
"13954338","2523","A"
"13954338","2524","A"
"13954338","2525","A"
"13954338","2526","A"
"13954338","2527","A"
"13954338","2528","A"
"13954338","2529","A"
"13954338","2530","A"
"13954338","2531","A"
"13954338","2532","A"
"13954338","2533","A"
"13954338","2534","A"
"13954338","2536","A"
"13954338","2537","A"
"13954338","2538","A"
"13954338","2540","A"
"13954338","2542","A"
"13954338","2544","A"
"13954338","2545","A"
"13954338","2546","A"
"13954338","2547","A"
"13954338","2548","A"
"13954338","2550","A"
"13954338","2557","A"
"13954338","2559","A"
"13954338","2565","A"
"13954338","2567","A"
"13954338","2568","A"
"13954338","2569","A"
"13954338","2570","A"
"13954338","2572","A"
"13954338","2581","A"
"13954338","2584","A"
"13954338","2586","A"
"13954338","2596","A"
"13954338","2601","A"
"13954338","2604","A"
"13954338","2605","A"
"13954338","2607","A"
"13954338","2608","A"
"13954338","2609","A"
"13954338","2613","A"
"13954338","2615","A"
"13954338","2627","A"
"13954338","2631","A"
"13954338","2632","A"
"13954338","2641","A"
"13954338","2649","A"
"13954338","2660","A"
"13954338","2682","A"
"13954338","2693","A"
"13954338","2697","A"
"13954338","2715","A"
"13954338","2716","A"
"13954338","2717","A"
"13954338","2721","A"
"13954338","2725","A"
"13954338","2727","A"
"13954338","2728","A"
"13954338","2729","A"
"13954338","2730","A"
"13954338","2737","A"
"13954338","2739","A"
"13954338","2742","A"
"13954338","2744","A"
"13954338","2747","A"
"13954338","2753","A"
"13954338","2754","A"
"13954338","2757","A"
"13954338","2759","A"
"13954338","2760","A"
"13954338","2764","A"
"13954338","2765","A"
"13954338","2766","A"
"13954338","2767","A"
"13954338","2768","A"
"13954338","2770","A"
"13954338","2771","A"
"13954338","2772","A"
"13954338","2774","A"
"13954338","2775","A"
"13954338","2776","A"
"13954338","2779","A"
"13954338","2780","A"
"13954338","2781","A"
"13954338","2784","A"
"13954338","2785","A"
"13954338","2786","A"
"13954338","2787","A"
"13954338","2790","A"
"13954338","2795","A"
"13954338","2796","A"
"13954338","2799","A"
"13954338","2802","A"
"13954338","2803","A"
"13954338","2804","A"
"13954338","2805","A"
"13954338","2810","A"
"13954338","2811","A"
"13954338","2813","A"
"13954338","2815","A"
"13954338","2816","A"
"13954338","2818","A"
"13954338","2820","A"
"13954338","2822","A"
"13954338","2824","A"
"13954338","2829","A"
"13954338","2830","A"
"13954338","2831","A"
"13954338","2840","A"
"13954338","2843","A"
"13954338","2844","A"
"13954338","2845","A"
"13954338","2847","A"
"13954338","2848","A"
"13954338","2850","A"
"13954338","2851","A"
"13954338","2853","A"
"13954338","2855","A"
"13954338","2857","A"
"13954338","2860","A"
"13954338","2865","A"
"13954338","2867","A"
"13954338","2868","A"
"13954338","2870","A"
"13954338","2871","A"
"13954338","2872","A"
"13954338","2873","A"
"13954338","2875","A"
"13954338","2877","A"
"13954338","2878","A"
"13954338","2879","A"
"13954338","2880","A"
"13954338","2881","A"
"13954338","2882","A"
"13954338","2884","A"
"13954338","2886","A"
"13954338","2888","A"
"13954338","2889","A"
"13954338","2890","A"
"13954338","2891","A"
"13954338","2896","A"
"13954338","2897","A"
"13954338","2898","A"
"13954338","3004","A"
"13954338","3005","D"
"13954338","3012","A"
"13954338","3013","A"
"13954338","3014","A"
"13954338","3026","A"
"13954338","3027","A"
"13954338","3030","D"
"13954338","3031","D"
"13954338","3037","A"
"13954338","3064","A"
"13954338","3200","A"
"13954338","3202","A"
"13954338","3204","A"
"13954338","3205","A"
"13954338","3206","A"
"13954338","3207","A"
"13954338","3208","A"
"13954338","3210","A"
"13954338","3214","A"
"13954338","3216","A"
"13954338","3217","A"
"13954338","3218","A"
"13954338","3219","A"
"13954338","3221","A"
"13954338","3222","A"
"13954338","3223","A"
"13954338","3225","A"
"13954338","3226","A"
"13954338","3227","A"
"13954338","3229","A"
"13954338","3230","A"
"13954338","3231","A"
"13954338","3233","A"
"13954338","3234","A"
"13954338","3235","A"
"13954338","3236","A"
"13954338","3237","A"
"13954338","3240","A"
"13954338","3241","A"
"13954338","3242","A"
"13954338","3243","A"
"13954338","3244","A"
"13954338","3247","A"
"13954338","3249","A"
"13954338","3250","A"
"13954338","3251","A"
"13954338","3252","A"
"13954338","3253","A"
"13954338","3254","A"
"13954338","3255","A"
"13954338","3257","A"
"13954338","3258","A"
"13954338","3259","A"
"13954338","3261","A"
"13954338","3262","A"
"13954338","3263","A"
"13954338","3264","A"
"13954338","3265","A"
"13954338","3267","A"
"13954338","3268","A"
"13954338","3269","A"
"13954338","3270","A"
"13954338","3272","A"
"13954338","3273","A"
"13954338","3274","A"
"13954338","3275","A"
"13954338","3276","A"
"13954338","3277","A"
"13954338","3278","A"
"13954338","3279","A"
"13954338","3280","A"
"13954338","3281","D"
"13954338","3283","A"
"13954338","3284","A"
"13954338","3285","A"
"13954338","3286","D"
"13954338","3287","A"
"13954338","3288","A"
"13954338","3290","A"
"13954338","3291","A"
"13954338","3292","A"
"13954338","3293","A"
"13954338","3294","A"
"13954338","3296","A"
"13954338","3297","D"
"13954338","3298","A"
"13954338","3302","A"
"13954338","3303","A"
"13954338","3304","A"
"13954338","3305","A"
"13954338","3306","A"
"13954338","3307","A"
"13954338","3308","A"
"13954338","3309","A"
"13954338","3310","A"
"13954338","3312","A"
"13954338","3313","A"
"13954338","3314","A"
"13954338","3315","A"
"13954338","3316","A"
"13954338","3317","A"
"13954338","3318","A"
"13954338","3319","A"
"13954338","3320","A"
"13954338","3321","A"
"13954338","3323","A"
"13954338","3324","A"
"13954338","3325","A"
"13954338","3326","A"
"13954338","3327","D"
"13954338","3328","A"
"13954338","3329","A"
"13954338","3330","D"
"13954338","3333","A"
"13954338","3334","A"
"13954338","3335","A"
"13954338","3336","A"
"13954338","3338","A"
"13954338","3339","A"
"13954338","3341","A"
"13954338","3342","A"
"13954338","3343","A"
"13954338","3344","A"
"13954338","3345","A"
"13954338","3346","A"
"13954338","3347","A"
"13954338","3349","A"
"13954338","3350","A"
"13954338","3351","A"
"13954338","3353","A"
"13954338","3354","A"
"13954338","3355","A"
"13954338","3356","A"
"13954338","3358","D"
"13954338","3359","A"
"13954338","3360","A"
"13954338","3362","A"
"13954338","3363","A"
"13954338","3365","A"
"13954338","3366","A"
"13954338","3368","A"
"13954338","3369","A"
"13954338","3371","A"
"13954338","3372","A"
"13954338","3374","A"
"13954338","3375","A"
"13954338","3376","A"
"13954338","3378","A"
"13954338","3379","A"
"13954338","3380","A"
"13954338","3381","D"
"13954338","3382","A"
"13954338","3384","A"
"13954338","3385","A"
"13954338","3386","A"
"13954338","3387","A"
"13954338","3389","A"
"13954338","3391","A"
"13954338","3392","A"
"13954338","3393","A"
"13954338","3394","A"
"13954338","3395","A"
"13954338","3399","A"
"13954338","3400","A"
"13954338","3401","A"
"13954338","3402","A"
"13954338","3403","A"
"13954338","3404","A"
"13954338","3405","A"
"13954338","3406","A"
"13954338","3407","A"
"13954338","3408","A"
"13954338","3409","A"
"13954338","3410","A"
"13954338","3411","A"
"13954338","3413","A"
"13954338","3414","A"
"13954338","3415","A"
"13954338","3416","A"
"13954338","3419","A"
"13954338","3420","A"
"13954338","3421","A"
"13954338","3422","A"
"13954338","3424","A"
"13954338","3427","A"
"13954338","3428","A"
"13954338","3429","A"
"13954338","3430","A"
"13954338","3432","A"
"13954338","3433","A"
"13954338","3437","A"
"13954338","3441","A"
"13954338","3445","A"
"13954338","3446","A"
"13954338","3680","A"
"13954338","3681","A"
"13954338","3683","A"
"13954338","3684","A"
"13954338","3687","A"
"13954338","3691","A"
"13954338","3692","A"
"13954338","3801","A"
"13954338","3802","A"
"13954338","3803","A"
"13954338","3804","A"
"13954338","3806","A"
"13954338","3808","A"
"13954338","3811","A"
"13954338","3843","A"
"13954338","3844","A"
"13954338","3856","A"
"13954338","3857","A"
"13954338","3865","A"
"13954338","3991","A"
"13954338","9117","A"
"13954338","9154","A"
"13954338","9334","A"
"13954338","9335","A"
"13954338","9407","A"
"13954338","9434","A"
"13954338","9435","A"
"13954338","9475","A"
"13954338","9478","D"
"47100768","13","A"
"47100768","19","A"
"47100768","43","A"
"47100768","55","A"
"47100768","67","A"
"47100768","75","A"
"47100768","80","A"
"47100768","83","A"
"47100768","90","A"
"47100768","95","A"
"47100768","96","A"
"47100768","144","A"
"47100768","146","A"
"47100768","151","A"
"47100768","158","A"
"47100768","162","A"
"47100768","167","A"
"47100768","176","A"
"47100768","219","A"
"47100768","221","A"
"47100768","251","A"
"47100768","254","A"
"47100768","255","A"
"47100768","264","A"
"47100768","265","A"
"47100768","335","A"
"47100768","373","A"
"47100768","551","A"
"47100768","553","A"
"47100768","554","A"
"47100768","555","A"
"47100768","556","A"
"47100768","557","A"
"47100768","558","A"
"47100768","559","A"
"47100768","560","A"
"47100768","578","A"
"47100768","579","A"
"47100768","580","A"
"47100768","587","A"
"47100768","588","A"
"47100768","589","A"
"47100768","590","A"
"47100768","593","A"
"47100768","594","A"
"47100768","638","A"
"47100768","642","A"
"47100768","645","A"
"47100768","647","A"
"47100768","649","A"
"47100768","650","A"
"47100768","652","A"
"47100768","654","A"
"47100768","655","A"
"47100768","656","A"
"47100768","665","A"
"47100768","669","A"
"47100768","680","A"
"47100768","682","A"
"47100768","684","A"
"47100768","686","A"
"47100768","687","A"
"47100768","688","A"
"47100768","689","A"
"47100768","690","A"
"47100768","695","A"
"47100768","700","A"
"47100768","734","A"
"47100768","735","A"
"47100768","740","A"
"47100768","746","A"
"47100768","747","A"
"47100768","749","A"
"47100768","750","A"
"47100768","754","A"
"47100768","755","A"
"47100768","756","A"
"47100768","758","A"
"47100768","762","A"
"47100768","769","A"
"47100768","770","A"
"47100768","771","A"
"47100768","775","A"
"47100768","778","A"
"47100768","795","A"
"47100768","797","A"
"47100768","798","A"
"47100768","799","A"
"47100768","800","A"
"47100768","801","A"
"47100768","802","A"
"47100768","811","A"
"47100768","812","A"
"47100768","813","A"
"47100768","815","A"
"47100768","816","A"
"47100768","817","A"
"47100768","818","A"
"47100768","822","A"
"47100768","823","A"
"47100768","824","A"
"47100768","826","A"
"47100768","832","A"
"47100768","845","A"
"47100768","849","A"
"47100768","850","A"
"47100768","854","A"
"47100768","855","A"
"47100768","858","A"
"47100768","873","A"
"47100768","874","A"
"47100768","875","A"
"47100768","876","A"
"47100768","877","A"
"47100768","882","A"
"47100768","887","A"
"47100768","888","A"
"47100768","897","A"
"47100768","898","A"
"47100768","899","A"
"47100768","907","A"
"47100768","917","A"
"47100768","918","A"
"47100768","919","A"
"47100768","920","A"
"47100768","921","A"
"47100768","947","A"
"47100768","953","A"
"47100768","955","A"
"47100768","959","A"
"47100768","963","A"
"47100768","964","A"
"47100768","966","A"
"47100768","967","A"
"47100768","968","A"
"47100768","969","A"
"47100768","970","A"
"47100768","981","A"
"47100768","982","A"
"47100768","993","A"
"47100768","1015","A"
"47100768","1022","A"
"47100768","1023","A"
"47100768","1030","A"
"47100768","1032","A"
"47100768","1038","A"
"47100768","1039","A"
"47100768","1050","A"
"47100768","1051","A"
"47100768","1053","A"
"47100768","1059","A"
"47100768","1061","A"
"47100768","1065","A"
"47100768","1066","A"
"47100768","1073","A"
"47100768","1074","A"
"47100768","1075","A"
"47100768","1081","A"
"47100768","1087","A"
"47100768","1090","A"
"47100768","1106","A"
"47100768","1107","A"
"47100768","1110","A"
"47100768","1114","A"
"47100768","1115","A"
"47100768","1116","A"
"47100768","1124","A"
"47100768","1126","A"
"47100768","1131","A"
"47100768","1163","A"
"47100768","1164","A"
"47100768","1165","A"
"47100768","1169","A"
"47100768","1171","A"
"47100768","1172","A"
"47100768","1179","A"
"47100768","1181","A"
"47100768","1182","A"
"47100768","1197","A"
"47100768","1198","A"
"47100768","1199","A"
"47100768","1204","A"
"47100768","1206","A"
"47100768","1207","A"
"47100768","1223","A"
"47100768","1226","A"
"47100768","1231","A"
"47100768","1250","A"
"47100768","1273","A"
"47100768","1274","A"
"47100768","1294","A"
"47100768","1298","A"
"47100768","1299","A"
"47100768","1300","A"
"47100768","1302","A"
"47100768","1310","A"
"47100768","1316","A"
"47100768","1319","A"
"47100768","1322","A"
"47100768","1336","A"
"47100768","1337","A"
"47100768","1339","A"
"47100768","1346","A"
"47100768","1347","A"
"47100768","1349","A"
"47100768","1354","A"
"47100768","1357","A"
"47100768","1359","A"
"47100768","1367","A"
"47100768","1368","A"
"47100768","1369","A"
"47100768","1370","A"
"47100768","1371","A"
"47100768","1376","A"
"47100768","1377","A"
"47100768","1380","A"
"47100768","1382","A"
"47100768","1390","A"
"47100768","1391","A"
"47100768","1394","A"
"47100768","1395","A"
"47100768","1396","A"
"47100768","1397","A"
"47100768","1398","A"
"47100768","1399","A"
"47100768","1400","A"
"47100768","1430","A"
"47100768","1435","A"
"47100768","1439","A"
"47100768","1449","A"
"47100768","1450","A"
"47100768","1451","A"
"47100768","1452","A"
"47100768","1453","A"
"47100768","1454","A"
"47100768","1457","A"
"47100768","1458","A"
"47100768","1459","A"
"47100768","1461","A"
"47100768","1462","A"
"47100768","1468","A"
"47100768","1469","A"
"47100768","1470","A"
"47100768","1473","A"
"47100768","1480","A"
"47100768","1489","A"
"47100768","1490","A"
"47100768","1491","A"
"47100768","1493","A"
"47100768","1497","A"
"47100768","1499","A"
"47100768","1505","A"
"47100768","1506","A"
"47100768","1511","A"
"47100768","1512","A"
"47100768","1514","A"
"47100768","1517","A"
"47100768","1518","A"
"47100768","1519","A"
"47100768","1523","A"
"47100768","1524","A"
"47100768","1529","A"
"47100768","1531","A"
"47100768","1535","A"
"47100768","1536","A"
"47100768","1542","A"
"47100768","1546","A"
"47100768","1760","A"
"47100768","1761","A"
"47100768","1763","A"
"47100768","1764","A"
"47100768","1765","A"
"47100768","1766","A"
"47100768","1770","A"
"47100768","1772","A"
"47100768","1773","A"
"47100768","1775","A"
"47100768","1780","A"
"47100768","1782","A"
"47100768","1784","A"
"47100768","1785","A"
"47100768","1786","A"
"47100768","1787","A"
"47100768","1790","A"
"47100768","1793","A"
"47100768","1795","A"
"47100768","1797","A"
"47100768","1811","A"
"47100768","1812","A"
"47100768","1820","A"
"47100768","1825","A"
"47100768","1829","A"
"47100768","1836","A"
"47100768","1837","A"
"47100768","1850","A"
"47100768","1852","A"
"47100768","1853","A"
"47100768","1859","A"
"47100768","1860","A"
"47100768","1861","A"
"47100768","1863","A"
"47100768","1870","A"
"47100768","1876","A"
"47100768","1877","A"
"47100768","1891","A"
"47100768","1894","A"
"47100768","1904","A"
"47100768","1907","A"
"47100768","1908","A"
"47100768","1910","A"
"47100768","1918","A"
"47100768","1919","A"
"47100768","1920","A"
"47100768","1921","A"
"47100768","1922","A"
"47100768","1923","A"
"47100768","1934","A"
"47100768","1935","A"
"47100768","1937","A"
"47100768","1941","A"
"47100768","1953","A"
"47100768","1962","A"
"47100768","1963","A"
"47100768","1964","A"
"47100768","1966","A"
"47100768","1967","A"
"47100768","1974","A"
"47100768","1975","A"
"47100768","1979","A"
"47100768","1981","A"
"47100768","1982","A"
"47100768","1983","A"
"47100768","2008","A"
"47100768","2022","A"
"47100768","2027","A"
"47100768","2032","A"
"47100768","2034","A"
"47100768","2036","A"
"47100768","2040","A"
"47100768","2042","A"
"47100768","2053","A"
"47100768","2055","A"
"47100768","2056","A"
"47100768","2057","A"
"47100768","2058","A"
"47100768","2059","A"
"47100768","2061","A"
"47100768","2062","A"
"47100768","2063","A"
"47100768","2064","A"
"47100768","2065","A"
"47100768","2066","A"
"47100768","2067","A"
"47100768","2074","A"
"47100768","2080","A"
"47100768","2084","A"
"47100768","2085","A"
"47100768","2089","A"
"47100768","2090","A"
"47100768","2091","A"
"47100768","2092","A"
"47100768","2093","A"
"47100768","2095","A"
"47100768","2109","A"
"47100768","2112","A"
"47100768","2118","A"
"47100768","2121","A"
"47100768","2126","A"
"47100768","2129","A"
"47100768","2132","A"
"47100768","2137","A"
"47100768","2139","A"
"47100768","2140","A"
"47100768","2142","A"
"47100768","2144","A"
"47100768","2145","A"
"47100768","2146","A"
"47100768","2152","A"
"47100768","2153","A"
"47100768","2154","A"
"47100768","2155","A"
"47100768","2164","A"
"47100768","2169","A"
"47100768","2171","A"
"47100768","2174","A"
"47100768","2187","A"
"47100768","2188","A"
"47100768","2190","A"
"47100768","2196","A"
"47100768","2204","A"
"47100768","2205","A"
"47100768","2208","A"
"47100768","2210","A"
"47100768","2216","A"
"47100768","2220","A"
"47100768","2224","A"
"47100768","2233","A"
"47100768","2234","A"
"47100768","2235","A"
"47100768","2236","A"
"47100768","2237","A"
"47100768","2239","A"
"47100768","2240","A"
"47100768","2243","A"
"47100768","2244","A"
"47100768","2248","A"
"47100768","2264","A"
"47100768","2265","A"
"47100768","2269","A"
"47100768","2273","A"
"47100768","2274","A"
"47100768","2276","A"
"47100768","2277","A"
"47100768","2278","A"
"47100768","2279","A"
"47100768","2283","A"
"47100768","2284","A"
"47100768","2288","A"
"47100768","2289","A"
"47100768","2301","A"
"47100768","2314","A"
"47100768","2316","A"
"47100768","2317","A"
"47100768","2320","A"
"47100768","2331","A"
"47100768","2332","A"
"47100768","2333","A"
"47100768","2334","A"
"47100768","2335","A"
"47100768","2338","A"
