lno,tcin,location_id,effective_d,expiry_d,regular_retail_a,current_retail_a,channel_n
10236,"88347594","1264","2023-11-05","2023-11-19","449.99","449.99","STORE"
10237,"88347594","2197","2023-11-05","2023-11-19","449.99","449.99","STORE"
10238,"88347594","2327","2023-11-05","2023-11-19","449.99","449.99","STORE"
10239,"88347594","2397","2023-11-05","2023-11-19","449.99","449.99","STORE"
10240,"88347594","2853","2023-11-05","2023-11-19","449.99","449.99","STORE"
10241,"88347594","302","2023-11-05","2023-11-19","449.99","449.99","STORE"
10242,"88347594","737","2023-11-05","2023-11-19","449.99","449.99","STORE"
10243,"88347594","1069","2023-11-05","2023-11-19","449.99","449.99","STORE"
10244,"88347594","1220","2023-11-05","2023-11-19","449.99","449.99","STORE"
10245,"88347594","1755","2023-11-05","2023-11-19","449.99","449.99","STORE"
10246,"88347594","1757","2023-11-05","2023-11-19","449.99","449.99","STORE"
10247,"88347594","2432","2023-11-05","2023-11-19","449.99","449.99","STORE"
10248,"88347594","67","2023-11-05","2023-11-19","449.99","449.99","STORE"
10249,"88347594","1117","2023-11-05","2023-11-19","449.99","449.99","STORE"
10250,"88347594","2359","2023-11-05","2023-11-19","449.99","449.99","STORE"
10251,"88347594","3419","2023-11-05","2023-11-19","449.99","449.99","STORE"
10252,"88347594","364","2023-11-05","2023-11-19","449.99","449.99","STORE"
10253,"88347594","800","2023-11-05","2023-11-19","449.99","449.99","STORE"
10254,"88347594","905","2023-11-05","2023-11-19","449.99","449.99","STORE"
10255,"88347594","1248","2023-11-05","2023-11-19","449.99","449.99","STORE"
10256,"88347594","2433","2023-11-05","2023-11-19","449.99","449.99","STORE"
10257,"88347594","3410","2023-11-05","2023-11-19","449.99","449.99","STORE"
10258,"88347594","278","2023-11-05","2023-11-19","449.99","449.99","STORE"
10259,"88347594","949","2023-11-05","2023-11-19","449.99","449.99","STORE"
10260,"88347594","1392","2023-11-05","2023-11-19","449.99","449.99","STORE"
10261,"88347594","1435","2023-11-05","2023-11-19","449.99","449.99","STORE"
10262,"88347594","3343","2023-11-05","2023-11-19","449.99","449.99","STORE"
10263,"88347594","2451","2023-11-05","2023-11-19","449.99","449.99","STORE"
10264,"88347594","2182","2023-11-05","2023-11-19","449.99","449.99","STORE"
10265,"88347594","64","2023-11-05","2023-11-19","449.99","449.99","STORE"
10266,"88347594","530","2023-11-05","2023-11-19","449.99","449.99","STORE"
10267,"88347594","623","2023-11-05","2023-11-19","449.99","449.99","STORE"
10268,"88347594","1301","2023-11-05","2023-11-19","449.99","449.99","STORE"
10269,"88347594","1312","2023-11-05","2023-11-19","449.99","449.99","STORE"
10270,"88347594","1502","2023-11-05","2023-11-19","449.99","449.99","STORE"
10271,"88347594","1840","2023-11-05","2023-11-19","449.99","449.99","STORE"
10272,"88347594","1841","2023-11-05","2023-11-19","449.99","449.99","STORE"
10273,"88347594","1902","2023-11-05","2023-11-19","449.99","449.99","STORE"
10274,"88347594","2058","2023-11-05","2023-11-19","449.99","449.99","STORE"
10275,"88347594","2328","2023-11-05","2023-11-19","449.99","449.99","STORE"
10276,"88347594","2540","2023-11-05","2023-11-19","449.99","449.99","STORE"
10277,"88347594","3231","2023-11-05","2023-11-19","449.99","449.99","STORE"
10278,"88347594","3275","2023-11-05","2023-11-19","449.99","449.99","STORE"
10279,"88347594","3400","2023-11-05","2023-11-19","449.99","449.99","STORE"
10280,"88347594","189","2023-11-05","2023-11-19","449.99","449.99","STORE"
10281,"88347594","672","2023-11-05","2023-11-19","449.99","449.99","STORE"
10282,"88347594","837","2023-11-05","2023-11-19","449.99","449.99","STORE"
10283,"88347594","964","2023-11-05","2023-11-19","449.99","449.99","STORE"
10284,"88347594","1026","2023-11-05","2023-11-19","449.99","449.99","STORE"
10285,"88347594","1063","2023-11-05","2023-11-19","449.99","449.99","STORE"
10286,"88347594","1162","2023-11-05","2023-11-19","449.99","449.99","STORE"
10287,"88347594","1884","2023-11-05","2023-11-19","449.99","449.99","STORE"
10288,"88347594","2179","2023-11-05","2023-11-19","449.99","449.99","STORE"
10289,"88347594","2533","2023-11-05","2023-11-19","449.99","449.99","STORE"
10290,"88347594","3314","2023-11-05","2023-11-19","449.99","449.99","STORE"
10291,"88347594","3345","2023-11-05","2023-11-19","449.99","449.99","STORE"
10292,"88347594","3433","2023-11-05","2023-11-19","449.99","449.99","STORE"
10293,"88347594","3296","2023-11-05","2023-11-19","449.99","449.99","STORE"
10294,"88347594","3272","2023-11-05","2023-11-19","449.99","449.99","STORE"
10295,"88347594","614","2023-11-05","2023-11-19","449.99","449.99","STORE"
10296,"88347594","2492","2023-11-05","2023-11-19","449.99","449.99","STORE"
10297,"88347594","970","2023-11-05","2023-11-19","449.99","449.99","STORE"
10298,"88347594","299","2023-11-05","2023-11-19","449.99","449.99","STORE"
10299,"88347594","1081","2023-11-05","2023-11-19","449.99","449.99","STORE"
10300,"88347594","3287","2023-11-05","2023-11-19","449.99","449.99","STORE"
10301,"88347594","1206","2023-11-05","2023-11-19","449.99","449.99","STORE"
10302,"88347594","1314","2023-11-05","2023-11-19","449.99","449.99","STORE"
10303,"88347594","1437","2023-11-05","2023-11-19","449.99","449.99","STORE"
10304,"88347594","1771","2023-11-05","2023-11-19","449.99","449.99","STORE"
10305,"88347594","2135","2023-11-05","2023-11-19","449.99","449.99","STORE"
10306,"88347594","2214","2023-11-05","2023-11-19","449.99","449.99","STORE"
10307,"88347594","766","2023-11-05","2023-11-19","449.99","449.99","STORE"
10308,"88347594","1002","2023-11-05","2023-11-19","449.99","449.99","STORE"
10309,"88347594","1091","2023-11-05","2023-11-19","449.99","449.99","STORE"
10310,"88347594","1132","2023-11-05","2023-11-19","449.99","449.99","STORE"
10311,"88347594","2469","2023-11-05","2023-11-19","449.99","449.99","STORE"
10312,"88347594","2252","2023-11-05","2023-11-19","449.99","449.99","STORE"
10313,"88347594","2140","2023-11-05","2023-11-19","449.99","449.99","STORE"
10314,"88347594","1447","2023-11-05","2023-11-19","449.99","449.99","STORE"
10315,"88347594","812","2023-11-05","2023-11-19","449.99","449.99","STORE"
10316,"88347594","931","2023-11-05","2023-11-19","449.99","449.99","STORE"
10317,"88347594","1258","2023-11-05","2023-11-19","449.99","449.99","STORE"
10318,"88347594","1291","2023-11-05","2023-11-19","449.99","449.99","STORE"
10319,"88347594","1461","2023-11-05","2023-11-19","449.99","449.99","STORE"
10320,"88347594","1486","2023-11-05","2023-11-19","449.99","449.99","STORE"
10321,"88347594","2394","2023-11-05","2023-11-19","449.99","449.99","STORE"
10322,"88347594","2767","2023-11-05","2023-11-19","449.99","449.99","STORE"
10323,"88347594","2805","2023-11-05","2023-11-19","449.99","449.99","STORE"
10324,"88347594","1509","2023-11-05","2023-11-19","449.99","449.99","STORE"
10325,"88347594","661","2023-11-05","2023-11-19","449.99","449.99","STORE"
10326,"88347594","1921","2023-11-05","2023-11-19","449.99","449.99","STORE"
10327,"88347594","280","2023-11-05","2023-11-19","449.99","449.99","STORE"
10328,"88347594","830","2023-11-05","2023-11-19","449.99","449.99","STORE"
10329,"88347594","1027","2023-11-05","2023-11-19","449.99","449.99","STORE"
10330,"88347594","863","2023-11-05","2023-11-19","449.99","449.99","STORE"
10331,"88347594","1152","2023-11-05","2023-11-19","449.99","449.99","STORE"
10332,"88347594","2206","2023-11-05","2023-11-19","449.99","449.99","STORE"
10333,"88347594","1862","2023-11-05","2023-11-19","449.99","449.99","STORE"
10334,"88347594","1861","2023-11-05","2023-11-19","449.99","449.99","STORE"
10335,"88347594","2308","2023-11-05","2023-11-19","449.99","449.99","STORE"
10336,"88347594","2330","2023-11-05","2023-11-19","449.99","449.99","STORE"
10337,"88347594","1479","2023-11-05","2023-11-19","449.99","449.99","STORE"
10338,"88347594","2485","2023-11-05","2023-11-19","449.99","449.99","STORE"
10339,"88347594","2096","2023-11-05","2023-11-19","449.99","449.99","STORE"
10340,"88347594","2188","2023-11-05","2023-11-19","449.99","449.99","STORE"
10341,"88347594","2376","2023-11-05","2023-11-19","449.99","449.99","STORE"
10342,"88347594","2489","2023-11-05","2023-11-19","449.99","449.99","STORE"
10343,"88347594","2799","2023-11-05","2023-11-19","449.99","449.99","STORE"
10344,"88347594","2860","2023-11-05","2023-11-19","449.99","449.99","STORE"
10345,"88347594","233","2023-11-05","2023-11-19","449.99","449.99","STORE"
10346,"88347594","3290","2023-11-05","2023-11-19","449.99","449.99","STORE"
10347,"88347594","1880","2023-11-05","2023-11-19","449.99","449.99","STORE"
10348,"88347594","936","2023-11-05","2023-11-19","449.99","449.99","STORE"
10349,"88347594","1536","2023-11-05","2023-11-19","449.99","449.99","STORE"
10350,"88347594","1796","2023-11-05","2023-11-19","449.99","449.99","STORE"
10351,"88347594","1413","2023-11-05","2023-11-19","449.99","449.99","STORE"
10352,"88347594","95","2023-11-05","2023-11-19","449.99","449.99","STORE"
10353,"88347594","273","2023-11-05","2023-11-19","449.99","449.99","STORE"
10354,"88347594","613","2023-11-05","2023-11-19","449.99","449.99","STORE"
10355,"88347594","823","2023-11-05","2023-11-19","449.99","449.99","STORE"
10356,"88347594","907","2023-11-05","2023-11-19","449.99","449.99","STORE"
10357,"88347594","910","2023-11-05","2023-11-19","449.99","449.99","STORE"
10358,"88347594","969","2023-11-05","2023-11-19","449.99","449.99","STORE"
10359,"88347594","1526","2023-11-05","2023-11-19","449.99","449.99","STORE"
10360,"88347594","1905","2023-11-05","2023-11-19","449.99","449.99","STORE"
10361,"88347594","2230","2023-11-05","2023-11-19","449.99","449.99","STORE"
10362,"88347594","2438","2023-11-05","2023-11-19","449.99","449.99","STORE"
10363,"88347594","2753","2023-11-05","2023-11-19","449.99","449.99","STORE"
10364,"88347594","198","2023-11-05","2023-11-19","449.99","449.99","STORE"
10365,"88347594","346","2023-11-05","2023-11-19","449.99","449.99","STORE"
10366,"88347594","679","2023-11-05","2023-11-19","449.99","449.99","STORE"
10367,"88347594","912","2023-11-05","2023-11-19","449.99","449.99","STORE"
10368,"88347594","1003","2023-11-05","2023-11-19","449.99","449.99","STORE"
10369,"88347594","1318","2023-11-05","2023-11-19","449.99","449.99","STORE"
10370,"88347594","1774","2023-11-05","2023-11-19","449.99","449.99","STORE"
10371,"88347594","1805","2023-11-05","2023-11-19","449.99","449.99","STORE"
10372,"88347594","1963","2023-11-05","2023-11-19","449.99","449.99","STORE"
10373,"88347594","2185","2023-11-05","2023-11-19","449.99","449.99","STORE"
10374,"88347594","2207","2023-11-05","2023-11-19","449.99","449.99","STORE"
10375,"88347594","2248","2023-11-05","2023-11-19","449.99","449.99","STORE"
10376,"88347594","2270","2023-11-05","2023-11-19","449.99","449.99","STORE"
10377,"88347594","2296","2023-11-05","2023-11-19","449.99","449.99","STORE"
10378,"88347594","2475","2023-11-05","2023-11-19","449.99","449.99","STORE"
10379,"88347594","162","2023-11-05","2023-11-19","449.99","449.99","STORE"
10380,"88347594","1137","2023-11-05","2023-11-19","449.99","449.99","STORE"
10381,"88347594","1034","2023-11-05","2023-11-19","449.99","449.99","STORE"
10382,"88347594","1077","2023-11-05","2023-11-19","449.99","449.99","STORE"
10383,"88347594","1110","2023-11-05","2023-11-19","449.99","449.99","STORE"
10384,"88347594","1290","2023-11-05","2023-11-19","449.99","449.99","STORE"
10385,"88347594","1212","2023-11-05","2023-11-19","449.99","449.99","STORE"
10386,"88347594","1372","2023-11-05","2023-11-19","449.99","449.99","STORE"
10387,"88347594","2717","2023-11-05","2023-11-19","449.99","449.99","STORE"
10388,"88347594","2490","2023-11-05","2023-11-19","449.99","449.99","STORE"
10389,"88347594","1765","2023-11-05","2023-11-19","449.99","449.99","STORE"
10390,"88347594","1939","2023-11-05","2023-11-19","449.99","449.99","STORE"
10391,"88347594","2280","2023-11-05","2023-11-19","449.99","449.99","STORE"
10392,"88347594","2288","2023-11-05","2023-11-19","449.99","449.99","STORE"
10393,"88347594","2730","2023-11-05","2023-11-19","449.99","449.99","STORE"
10394,"88347594","3430","2023-11-05","2023-11-19","449.99","449.99","STORE"
10395,"88347594","1042","2023-11-05","2023-11-19","449.99","449.99","STORE"
10396,"88347594","1481","2023-11-05","2023-11-19","449.99","449.99","STORE"
10397,"88347594","1283","2023-11-05","2023-11-19","449.99","449.99","STORE"
10398,"88347594","879","2023-11-05","2023-11-19","449.99","449.99","STORE"
10399,"88347594","1788","2023-11-05","2023-11-19","449.99","449.99","STORE"
10400,"88347594","1298","2023-11-05","2023-11-19","449.99","449.99","STORE"
10401,"88347594","1396","2023-11-05","2023-11-19","449.99","449.99","STORE"
10402,"88347594","1427","2023-11-05","2023-11-19","449.99","449.99","STORE"
10403,"88347594","2098","2023-11-05","2023-11-19","449.99","449.99","STORE"
10404,"88347594","2152","2023-11-05","2023-11-19","449.99","449.99","STORE"
10405,"88347594","1881","2023-11-05","2023-11-19","449.99","449.99","STORE"
10406,"88347594","2030","2023-11-05","2023-11-19","449.99","449.99","STORE"
10407,"88347594","2222","2023-11-05","2023-11-19","449.99","449.99","STORE"
10408,"88347594","2880","2023-11-05","2023-11-19","449.99","449.99","STORE"
10409,"88347594","3278","2023-11-05","2023-11-19","449.99","449.99","STORE"
10410,"88347594","841","2023-11-05","2023-11-19","449.99","449.99","STORE"
10411,"88347594","735","2023-11-05","2023-11-19","449.99","449.99","STORE"
10412,"88347594","801","2023-11-05","2023-11-19","449.99","449.99","STORE"
10413,"88347594","2547","2023-11-05","2023-11-19","449.99","449.99","STORE"
10414,"88347594","958","2023-11-05","2023-11-19","449.99","449.99","STORE"
10415,"88347594","3223","2023-11-05","2023-11-19","449.99","449.99","STORE"
10416,"88347594","1311","2023-11-05","2023-11-19","449.99","449.99","STORE"
10417,"88347594","1950","2023-11-05","2023-11-19","449.99","449.99","STORE"
10418,"88347594","3374","2023-11-05","2023-11-19","449.99","449.99","STORE"
10419,"88347594","899","2023-11-05","2023-11-19","449.99","449.99","STORE"
10420,"88347594","1105","2023-11-05","2023-11-19","449.99","449.99","STORE"
10421,"88347594","1361","2023-11-05","2023-11-19","449.99","449.99","STORE"
10422,"88347594","1892","2023-11-05","2023-11-19","449.99","449.99","STORE"
10423,"88347594","1926","2023-11-05","2023-11-19","449.99","449.99","STORE"
10424,"88347594","2126","2023-11-05","2023-11-19","449.99","449.99","STORE"
10425,"88347594","2224","2023-11-05","2023-11-19","449.99","449.99","STORE"
10426,"88347594","2442","2023-11-05","2023-11-19","449.99","449.99","STORE"
10427,"88347594","3325","2023-11-05","2023-11-19","449.99","449.99","STORE"
10428,"88347594","75","2023-11-05","2023-11-19","449.99","449.99","STORE"
10429,"88347594","238","2023-11-05","2023-11-19","449.99","449.99","STORE"
10430,"88347594","254","2023-11-05","2023-11-19","449.99","449.99","STORE"
10431,"88347594","637","2023-11-05","2023-11-19","449.99","449.99","STORE"
10432,"88347594","1260","2023-11-05","2023-11-19","449.99","449.99","STORE"
10433,"88347594","1759","2023-11-05","2023-11-19","449.99","449.99","STORE"
10434,"88347594","1802","2023-11-05","2023-11-19","449.99","449.99","STORE"
10435,"88347594","1946","2023-11-05","2023-11-19","449.99","449.99","STORE"
10436,"88347594","2565","2023-11-05","2023-11-19","449.99","449.99","STORE"
10437,"88347594","3225","2023-11-05","2023-11-19","449.99","449.99","STORE"
10438,"88347594","3304","2023-11-05","2023-11-19","449.99","449.99","STORE"
10439,"88347594","531","2023-11-05","2023-11-19","449.99","449.99","STORE"
10440,"88347594","875","2023-11-05","2023-11-19","449.99","449.99","STORE"
10441,"88347594","885","2023-11-05","2023-11-19","449.99","449.99","STORE"
10442,"88347594","963","2023-11-05","2023-11-19","449.99","449.99","STORE"
10443,"88347594","1103","2023-11-05","2023-11-19","449.99","449.99","STORE"
10444,"88347594","2043","2023-11-05","2023-11-19","449.99","449.99","STORE"
10445,"88347594","2223","2023-11-05","2023-11-19","449.99","449.99","STORE"
10446,"88347594","2557","2023-11-05","2023-11-19","449.99","449.99","STORE"
10447,"88347594","3307","2023-11-05","2023-11-19","449.99","449.99","STORE"
10448,"88347594","962","2023-11-05","2023-11-19","449.99","449.99","STORE"
10449,"88347594","1399","2023-11-05","2023-11-19","449.99","449.99","STORE"
10450,"88347594","2487","2023-11-05","2023-11-19","449.99","449.99","STORE"
10451,"88347594","2766","2023-11-05","2023-11-19","449.99","449.99","STORE"
10452,"88347594","3320","2023-11-05","2023-11-19","449.99","449.99","STORE"
10453,"88347594","1268","2023-11-05","2023-11-19","449.99","449.99","STORE"
10454,"88347594","2525","2023-11-05","2023-11-19","449.99","449.99","STORE"
10455,"88347594","1860","2023-11-05","2023-11-19","449.99","449.99","STORE"
10456,"88347594","3251","2023-11-05","2023-11-19","449.99","449.99","STORE"
10457,"88347594","1491","2023-11-05","2023-11-19","449.99","449.99","STORE"
10458,"88347594","144","2023-11-05","2023-11-19","449.99","449.99","STORE"
10459,"88347594","3378","2023-11-05","2023-11-19","449.99","449.99","STORE"
10460,"88347594","1170","2023-11-05","2023-11-19","449.99","449.99","STORE"
10461,"88347594","1198","2023-11-05","2023-11-19","449.99","449.99","STORE"
10462,"88347594","2497","2023-11-05","2023-11-19","449.99","449.99","STORE"
10463,"88347594","215","2023-11-05","2023-11-19","449.99","449.99","STORE"
10464,"88347594","686","2023-11-05","2023-11-19","449.99","449.99","STORE"
10465,"88347594","733","2023-11-05","2023-11-19","449.99","449.99","STORE"
10466,"88347594","950","2023-11-05","2023-11-19","449.99","449.99","STORE"
10467,"88347594","1269","2023-11-05","2023-11-19","449.99","449.99","STORE"
10468,"88347594","1876","2023-11-05","2023-11-19","449.99","449.99","STORE"
10469,"88347594","1937","2023-11-05","2023-11-19","449.99","449.99","STORE"
10470,"88347594","1965","2023-11-05","2023-11-19","449.99","449.99","STORE"
10471,"88347594","3302","2023-11-05","2023-11-19","449.99","449.99","STORE"
10472,"88347594","3407","2023-11-05","2023-11-19","449.99","449.99","STORE"
10473,"88347594","654","2023-11-05","2023-11-19","449.99","449.99","STORE"
10474,"88347594","670","2023-11-05","2023-11-19","449.99","449.99","STORE"
10475,"88347594","1345","2023-11-05","2023-11-19","449.99","449.99","STORE"
10476,"88347594","1397","2023-11-05","2023-11-19","449.99","449.99","STORE"
10477,"88347594","2697","2023-11-05","2023-11-19","449.99","449.99","STORE"
10478,"88347594","2804","2023-11-05","2023-11-19","449.99","449.99","STORE"
10479,"88347594","3214","2023-11-05","2023-11-19","449.99","449.99","STORE"
10480,"88347594","3382","2023-11-05","2023-11-19","449.99","449.99","STORE"
10481,"88347594","184","2023-11-05","2023-11-19","449.99","449.99","STORE"
10482,"88347594","834","2023-11-05","2023-11-19","449.99","449.99","STORE"
10483,"88347594","1169","2023-11-05","2023-11-19","449.99","449.99","STORE"
10484,"88347594","1935","2023-11-05","2023-11-19","449.99","449.99","STORE"
10485,"88347594","2219","2023-11-05","2023-11-19","449.99","449.99","STORE"
10486,"88347594","2237","2023-11-05","2023-11-19","449.99","449.99","STORE"
10487,"88347594","2816","2023-11-05","2023-11-19","449.99","449.99","STORE"
10488,"88347594","1070","2023-11-05","2023-11-19","449.99","449.99","STORE"
10489,"88347594","1094","2023-11-05","2023-11-19","449.99","449.99","STORE"
10490,"88347594","1116","2023-11-05","2023-11-19","449.99","449.99","STORE"
10491,"88347594","1141","2023-11-05","2023-11-19","449.99","449.99","STORE"
10492,"88347594","1215","2023-11-05","2023-11-19","449.99","449.99","STORE"
10493,"88347594","1448","2023-11-05","2023-11-19","449.99","449.99","STORE"
10494,"88347594","1516","2023-11-05","2023-11-19","449.99","449.99","STORE"
10495,"88347594","3368","2023-11-05","2023-11-19","449.99","449.99","STORE"
10496,"88347594","351","2023-11-05","2023-11-19","449.99","449.99","STORE"
10497,"88347594","993","2023-11-05","2023-11-19","449.99","449.99","STORE"
10498,"88347594","1211","2023-11-05","2023-11-19","449.99","449.99","STORE"
10499,"88347594","2142","2023-11-05","2023-11-19","449.99","449.99","STORE"
10500,"88347594","2194","2023-11-05","2023-11-19","449.99","449.99","STORE"
10501,"88347594","2276","2023-11-05","2023-11-19","449.99","449.99","STORE"
10502,"88347594","2729","2023-11-05","2023-11-19","449.99","449.99","STORE"
10503,"88347594","3207","2023-11-05","2023-11-19","449.99","449.99","STORE"
10504,"88347594","2131","2023-11-05","2023-11-19","449.99","449.99","STORE"
10505,"88347594","739","2023-11-05","2023-11-19","449.99","449.99","STORE"
10506,"88347594","2310","2023-11-05","2023-11-19","449.99","449.99","STORE"
10507,"88347594","2795","2023-11-05","2023-11-19","449.99","449.99","STORE"
10508,"88347594","1071","2023-11-05","2023-11-19","449.99","449.99","STORE"
10509,"88347594","1381","2023-11-05","2023-11-19","449.99","449.99","STORE"
10510,"88347594","1354","2023-11-05","2023-11-19","449.99","449.99","STORE"
10511,"88347594","1385","2023-11-05","2023-11-19","449.99","449.99","STORE"
10512,"88347594","1890","2023-11-05","2023-11-19","449.99","449.99","STORE"
10513,"88347594","1927","2023-11-05","2023-11-19","449.99","449.99","STORE"
10514,"88347594","1473","2023-11-05","2023-11-19","449.99","449.99","STORE"
10515,"88347594","2428","2023-11-05","2023-11-19","449.99","449.99","STORE"
10516,"88347594","2471","2023-11-05","2023-11-19","449.99","449.99","STORE"
10517,"88347594","137","2023-11-05","2023-11-19","449.99","449.99","STORE"
10518,"88347594","1882","2023-11-05","2023-11-19","449.99","449.99","STORE"
10519,"88347594","795","2023-11-05","2023-11-19","449.99","449.99","STORE"
10520,"88347594","2472","2023-11-05","2023-11-19","449.99","449.99","STORE"
10521,"88347594","3329","2023-11-05","2023-11-19","449.99","449.99","STORE"
10522,"88347594","1350","2023-11-05","2023-11-19","449.99","449.99","STORE"
10523,"88347594","1222","2023-11-05","2023-11-19","449.99","449.99","STORE"
10524,"88347594","3217","2023-11-05","2023-11-19","449.99","449.99","STORE"
10525,"88347594","3391","2023-11-05","2023-11-19","449.99","449.99","STORE"
10526,"88347594","3441","2023-11-05","2023-11-19","449.99","449.99","STORE"
10527,"88347594","1468","2023-11-05","2023-11-19","449.99","449.99","STORE"
10528,"88347594","760","2023-11-05","2023-11-19","449.99","449.99","STORE"
10529,"88347594","1031","2023-11-05","2023-11-19","449.99","449.99","STORE"
10530,"88347594","1878","2023-11-05","2023-11-19","449.99","449.99","STORE"
10531,"88347594","2173","2023-11-05","2023-11-19","449.99","449.99","STORE"
10532,"88347594","1153","2023-11-05","2023-11-19","449.99","449.99","STORE"
10533,"88347594","2396","2023-11-05","2023-11-19","449.99","449.99","STORE"
10534,"88347594","1395","2023-11-05","2023-11-19","449.99","449.99","STORE"
10535,"88347594","1456","2023-11-05","2023-11-19","449.99","449.99","STORE"
10536,"88347594","1483","2023-11-05","2023-11-19","449.99","449.99","STORE"
10537,"88347594","2531","2023-11-05","2023-11-19","449.99","449.99","STORE"
10538,"88347594","1852","2023-11-05","2023-11-19","449.99","449.99","STORE"
10539,"88347594","1973","2023-11-05","2023-11-19","449.99","449.99","STORE"
10540,"88347594","2051","2023-11-05","2023-11-19","449.99","449.99","STORE"
10541,"88347594","2468","2023-11-05","2023-11-19","449.99","449.99","STORE"
10542,"88347594","2631","2023-11-05","2023-11-19","449.99","449.99","STORE"
10543,"88347594","2776","2023-11-05","2023-11-19","449.99","449.99","STORE"
10544,"88347594","1104","2023-11-05","2023-11-19","449.99","449.99","STORE"
10545,"88347594","3242","2023-11-05","2023-11-19","449.99","449.99","STORE"
10546,"88347594","3274","2023-11-05","2023-11-19","449.99","449.99","STORE"
10547,"88347594","1444","2023-11-05","2023-11-19","449.99","449.99","STORE"
10548,"88347594","1522","2023-11-05","2023-11-19","449.99","449.99","STORE"
10549,"88347594","2055","2023-11-05","2023-11-19","449.99","449.99","STORE"
10550,"88347594","2371","2023-11-05","2023-11-19","449.99","449.99","STORE"
10551,"88347594","362","2023-11-05","2023-11-19","449.99","449.99","STORE"
10552,"88347594","832","2023-11-05","2023-11-19","449.99","449.99","STORE"
10553,"88347594","1335","2023-11-05","2023-11-19","449.99","449.99","STORE"
10554,"88347594","1416","2023-11-05","2023-11-19","449.99","449.99","STORE"
10555,"88347594","1923","2023-11-05","2023-11-19","449.99","449.99","STORE"
10556,"88347594","2236","2023-11-05","2023-11-19","449.99","449.99","STORE"
10557,"88347594","2430","2023-11-05","2023-11-19","449.99","449.99","STORE"
10558,"88347594","880","2023-11-05","2023-11-19","449.99","449.99","STORE"
10559,"88347594","1061","2023-11-05","2023-11-19","449.99","449.99","STORE"
10560,"88347594","1972","2023-11-05","2023-11-19","449.99","449.99","STORE"
10561,"88347594","2227","2023-11-05","2023-11-19","449.99","449.99","STORE"
10562,"88347594","2243","2023-11-05","2023-11-19","449.99","449.99","STORE"
10563,"88347594","2331","2023-11-05","2023-11-19","449.99","449.99","STORE"
10564,"88347594","2609","2023-11-05","2023-11-19","449.99","449.99","STORE"
10565,"88347594","2871","2023-11-05","2023-11-19","449.99","449.99","STORE"
10566,"88347594","3363","2023-11-05","2023-11-19","449.99","449.99","STORE"
10567,"88347594","1151","2023-11-05","2023-11-19","449.99","449.99","STORE"
10568,"88347594","1288","2023-11-05","2023-11-19","449.99","449.99","STORE"
10569,"88347594","1812","2023-11-05","2023-11-19","449.99","449.99","STORE"
10570,"88347594","1874","2023-11-05","2023-11-19","449.99","449.99","STORE"
10571,"88347594","2255","2023-11-05","2023-11-19","449.99","449.99","STORE"
10572,"88347594","2268","2023-11-05","2023-11-19","449.99","449.99","STORE"
10573,"88347594","2274","2023-11-05","2023-11-19","449.99","449.99","STORE"
10574,"88347594","2759","2023-11-05","2023-11-19","449.99","449.99","STORE"
10575,"88347594","2813","2023-11-05","2023-11-19","449.99","449.99","STORE"
10576,"88347594","1008","2023-11-05","2023-11-19","449.99","449.99","STORE"
10577,"88347594","192","2023-11-05","2023-11-19","449.99","449.99","STORE"
10578,"88347594","2747","2023-11-05","2023-11-19","449.99","449.99","STORE"
10579,"88347594","1161","2023-11-05","2023-11-19","449.99","449.99","STORE"
10580,"88347594","1760","2023-11-05","2023-11-19","449.99","449.99","STORE"
10581,"88347594","1134","2023-11-05","2023-11-19","449.99","449.99","STORE"
10582,"88347594","1782","2023-11-05","2023-11-19","449.99","449.99","STORE"
10583,"88347594","1230","2023-11-05","2023-11-19","449.99","449.99","STORE"
10584,"88347594","2120","2023-11-05","2023-11-19","449.99","449.99","STORE"
10585,"88347594","2163","2023-11-05","2023-11-19","449.99","449.99","STORE"
10586,"88347594","1936","2023-11-05","2023-11-19","449.99","449.99","STORE"
10587,"88347594","2007","2023-11-05","2023-11-19","449.99","449.99","STORE"
10588,"88347594","2035","2023-11-05","2023-11-19","449.99","449.99","STORE"
10589,"88347594","2086","2023-11-05","2023-11-19","449.99","449.99","STORE"
10590,"88347594","1873","2023-11-05","2023-11-19","449.99","449.99","STORE"
10591,"88347594","3283","2023-11-05","2023-11-19","449.99","449.99","STORE"
10592,"88347594","2088","2023-11-05","2023-11-19","449.99","449.99","STORE"
10593,"88347594","757","2023-11-05","2023-11-19","449.99","449.99","STORE"
10594,"88347594","665","2023-11-05","2023-11-19","449.99","449.99","STORE"
10595,"88347594","2220","2023-11-05","2023-11-19","449.99","449.99","STORE"
10596,"88347594","2503","2023-11-05","2023-11-19","449.99","449.99","STORE"
10597,"88347594","3208","2023-11-05","2023-11-19","449.99","449.99","STORE"
10598,"88347594","1417","2023-11-05","2023-11-19","449.99","449.99","STORE"
10599,"88347594","1044","2023-11-05","2023-11-19","449.99","449.99","STORE"
10600,"88347594","2398","2023-11-05","2023-11-19","449.99","449.99","STORE"
10601,"88347594","1393","2023-11-05","2023-11-19","449.99","449.99","STORE"
10602,"88347594","193","2023-11-05","2023-11-19","449.99","449.99","STORE"
10603,"88347594","769","2023-11-05","2023-11-19","449.99","449.99","STORE"
10604,"88347594","856","2023-11-05","2023-11-19","449.99","449.99","STORE"
